Customer_ID,complete_Mean,months
1048858,169.3333333,17
1048859,43.33333333,17
1048860,9.666666667,17
1048861,1.666666667,15
1048862,148.6666667,13
1048863,82,15
1048864,9,17
1048865,73.33333333,17
1048866,333.6666667,13
1048867,44.33333333,13
1048868,12.66666667,17
1048869,35,13
1048870,17.33333333,13
1048871,8.333333333,13
1048872,0,19
1048873,40.66666667,13
1048874,143.6666667,15
1048875,0,13
1048876,93.33333333,13
1048877,215.6666667,13
1048878,4.333333333,19
1048879,106,15
1048880,79,17
1048881,18.66666667,13
1048882,0,19
1048883,102.6666667,15
1048884,72.33333333,17
1048885,25.33333333,19
1048886,33.66666667,19
1048887,173.3333333,13
1048888,128.3333333,13
1048889,274,17
1048890,239.3333333,17
1048891,178.6666667,13
1048892,82.66666667,17
1048893,10.33333333,19
1048894,119.6666667,17
1048895,260.3333333,15
1048896,254.3333333,17
1048897,58,19
1048898,155.6666667,15
1048899,15,17
1048900,266,13
1048901,8,17
1048902,87,13
1048903,45,15
1048904,190,19
1048905,164.6666667,13
1048906,78.33333333,13
1048907,19.66666667,15
1048908,264.6666667,15
1048909,202.6666667,15
1048910,0,13
1048911,188.3333333,13
1048912,150.3333333,15
1048913,35.33333333,17
1048914,69,15
1048915,297.6666667,13
1048916,175.3333333,13
1048917,56,17
1048918,102.3333333,17
1048919,38,15
1048920,36,15
1048921,61.66666667,17
1048922,51.66666667,15
1048923,123.6666667,13
1048924,149.3333333,13
1048925,97.66666667,19
1048926,41,15
1048927,19.66666667,17
1048928,22.33333333,19
1048929,112.3333333,15
1048930,101,15
1048931,22.33333333,13
1048932,13.33333333,15
1048933,356,15
1048934,64.33333333,17
1048935,66.66666667,13
1048936,177.6666667,19
1048937,111,17
1048938,147.3333333,17
1048939,141,19
1048940,63.66666667,15
1048941,38.33333333,19
1048942,0,19
1048943,41.66666667,17
1048944,51,15
1048945,47.33333333,17
1048946,123,13
1048947,239.3333333,13
1048948,142,15
1048949,23.66666667,13
1048950,192,13
1048951,27.66666667,13
1048952,179.6666667,7
1048953,33.33333333,13
1048954,186,19
1048955,119.6666667,17
1048956,120.6666667,19
1048957,280,17
1048958,116,13
1048959,55.33333333,19
1048960,111.6666667,17
1048961,296.3333333,15
1048962,159.6666667,15
1048963,82.66666667,17
1048964,263.3333333,19
1048965,64.66666667,19
1048966,134.6666667,13
1048967,106.3333333,19
1048968,96.33333333,13
1048969,39,15
1048970,38.66666667,13
1048971,53.66666667,15
1048972,17.33333333,15
1048973,12,13
1048974,132.6666667,19
1048975,0,13
1048976,50.66666667,13
1048977,51.33333333,19
1048978,290,17
1048979,46.66666667,15
1048980,48.66666667,19
1048981,198.6666667,17
1048982,79.33333333,15
1048983,2.333333333,17
1048984,67.33333333,17
1048985,76.66666667,15
1048986,353.6666667,19
1048987,24.66666667,19
1048988,87.66666667,19
1048989,42,13
1048990,274,13
1048991,76.66666667,13
1048992,93,13
1048993,44,13
1048994,84.33333333,13
1048995,60.66666667,17
1048996,125,13
1048997,143.3333333,19
1048998,37.33333333,15
1048999,100,13
1049000,15.66666667,13
1049001,28.33333333,15
1049002,105.3333333,13
1049003,347,15
1049004,61.33333333,15
1049005,60.33333333,13
1049006,128.6666667,15
1049007,0,15
1049008,93.66666667,17
1049009,27.33333333,19
1049010,24.33333333,17
1049011,89.33333333,13
1049012,215.3333333,15
1049013,50,17
1049014,137.3333333,15
1049015,175.3333333,15
1049016,134.6666667,15
1049017,172.3333333,15
1049018,100.3333333,15
1049019,67.66666667,15
1049020,64.66666667,13
1049021,154,13
1049022,56,15
1049023,124.3333333,17
1049024,1.666666667,19
1049025,61,17
1049026,16,17
1049027,135.6666667,19
1049028,39.33333333,17
1049029,162.3333333,13
1049030,178.3333333,17
1049031,52,17
1049032,373,13
1049033,12.33333333,19
1049034,5,13
1049035,8.666666667,19
1049036,74,13
1049037,8,17
1049038,3.333333333,15
1049039,68.66666667,19
1049040,444.6666667,15
1049041,26.66666667,19
1049042,23.66666667,19
1049043,14.33333333,13
1049044,18.33333333,15
1049045,105.3333333,13
1049046,21.66666667,15
1049047,1.666666667,13
1049048,64,17
1049049,163.3333333,13
1049050,424,17
1049051,158,15
1049052,99.66666667,15
1049053,5,13
1049054,75.66666667,19
1049055,28.66666667,19
1049056,129,17
1049057,114,17
1049058,172.6666667,19
1049059,98.33333333,15
1049060,25,17
1049061,36,13
1049062,164.3333333,15
1049063,92,13
1049064,171.3333333,13
1049065,61,15
1049066,136,15
1049067,371.6666667,13
1049068,18,19
1049069,0,13
1049070,165,19
1049071,223,17
1049072,62,13
1049073,164.3333333,15
1049074,66.33333333,17
1049075,54.33333333,15
1049076,2.333333333,19
1049077,51.66666667,19
1049078,124.3333333,17
1049079,379.3333333,15
1049080,56.33333333,15
1049081,150.6666667,17
1049082,76,19
1049083,76.66666667,19
1049084,97.33333333,13
1049085,518.3333333,13
1049086,56,13
1049087,192.3333333,15
1049088,79,13
1049089,176.6666667,15
1049090,2.333333333,13
1049091,54,13
1049092,205,17
1049093,22.66666667,13
1049094,39,15
1049095,258,15
1049096,191.6666667,17
1049097,31.66666667,17
1049098,74.33333333,17
1049099,1119,13
1049100,29.33333333,13
1049101,213,17
1049102,67,19
1049103,122.3333333,19
1049104,34.33333333,15
1049105,31.33333333,15
1049106,263.3333333,17
1049107,151.3333333,15
1049108,192,13
1049109,25.33333333,17
1049110,47,15
1049111,48.66666667,15
1049112,26.66666667,17
1049113,193,15
1049114,91.33333333,13
1049115,73.66666667,13
1049116,120,13
1049117,62.33333333,17
1049118,140,17
1049119,23.66666667,15
1049120,203.3333333,15
1049121,114,13
1049122,28,17
1049123,29,13
1049124,20,13
1049125,233.6666667,17
1049126,6.666666667,19
1049127,46,15
1049128,5,17
1049129,21.33333333,19
1049130,35.33333333,19
1049131,86,13
1049132,39,13
1049133,136,17
1049134,49.33333333,17
1049135,92.33333333,19
1049136,119,17
1049137,32.33333333,17
1049138,120,15
1049139,127.3333333,15
1049140,141.6666667,13
1049141,144.3333333,15
1049142,223.6666667,13
1049143,25.66666667,13
1049144,57,13
1049145,44.33333333,15
1049146,297.3333333,15
1049147,319.3333333,15
1049148,167.3333333,15
1049149,45,17
1049150,165,19
1049151,28.33333333,17
1049152,42,19
1049153,66.66666667,13
1049154,94,15
1049155,50,19
1049156,234.6666667,17
1049157,47,13
1049158,91.33333333,17
1049159,175.3333333,13
1049160,55.66666667,17
1049161,0,17
1049162,259.3333333,13
1049163,21.66666667,13
1049164,648,13
1049165,54.66666667,17
1049166,0,17
1049167,96.66666667,15
1049168,40,19
1049169,177,13
1049170,122,15
1049171,247.6666667,19
1049172,22.33333333,15
1049173,520,17
1049174,61.66666667,13
1049175,71.66666667,13
1049176,34.33333333,19
1049177,175.6666667,13
1049178,58.66666667,13
1049179,60.33333333,13
1049180,106.6666667,17
1049181,139,19
1049182,24.66666667,19
1049183,219,15
1049184,56,13
1049185,830.6666667,19
1049186,15,17
1049187,59.33333333,15
1049188,25.66666667,19
1049189,10,15
1049190,288.3333333,15
1049191,111,19
1049192,15.66666667,19
1049193,234.3333333,19
1049194,259.6666667,19
1049195,10.33333333,13
1049196,135.6666667,15
1049197,74.66666667,19
1049198,90.66666667,17
1049199,13.33333333,19
1049200,63.66666667,17
1049201,4.666666667,19
1049202,198.6666667,15
1049203,133.3333333,17
1049204,155.3333333,13
1049205,192,15
1049206,145.6666667,13
1049207,16.66666667,15
1049208,151.6666667,17
1049209,66.33333333,17
1049210,109.6666667,19
1049211,77.66666667,17
1049212,0,19
1049213,14.66666667,19
1049214,46.66666667,17
1049215,17.66666667,13
1049216,129.6666667,17
1049217,47.66666667,15
1049218,61.33333333,13
1049219,36.66666667,17
1049220,0,19
1049221,364,15
1049222,348,13
1049223,120.6666667,13
1049224,3,13
1049225,110,15
1049226,9.333333333,19
1049227,1,15
1049228,122.3333333,13
1049229,58.33333333,15
1049230,37,15
1049231,97.66666667,13
1049232,237.3333333,17
1049233,42.66666667,17
1049234,20.66666667,19
1049235,414,15
1049236,71,15
1049237,78.33333333,17
1049238,61,19
1049239,119.6666667,15
1049240,38.66666667,13
1049241,207,17
1049242,43,19
1049243,60.33333333,17
1049244,38,19
1049245,77.33333333,17
1049246,111,17
1049247,17.66666667,19
1049248,91,15
1049249,97,13
1049250,228,13
1049251,219,17
1049252,114.3333333,17
1049253,162.3333333,17
1049254,29.33333333,13
1049255,59.33333333,13
1049256,81.66666667,17
1049257,0.333333333,17
1049258,106.3333333,13
1049259,57,17
1049260,246.6666667,13
1049261,232.6666667,13
1049262,55,13
1049263,392.6666667,13
1049264,131.6666667,13
1049265,155.3333333,17
1049266,51,19
1049267,84,17
1049268,10.66666667,15
1049269,114.6666667,17
1049270,18.66666667,15
1049271,46.33333333,15
1049272,120.6666667,17
1049273,35.66666667,19
1049274,2,13
1049275,49,13
1049276,44.66666667,19
1049277,99,13
1049278,8,19
1049279,106.3333333,15
1049280,74.66666667,13
1049281,168.3333333,15
1049282,52.66666667,15
1049283,2.666666667,13
1049284,222.3333333,13
1049285,114,19
1049286,76.33333333,19
1049287,82.33333333,15
1049288,7.666666667,13
1049289,235,17
1049290,73.66666667,17
1049291,113.6666667,19
1049292,107.3333333,15
1049293,17.66666667,15
1049294,6.666666667,13
1049295,50,13
1049296,94.33333333,19
1049297,149.6666667,15
1049298,33.66666667,17
1049299,203,13
1049300,106.6666667,15
1049301,73.66666667,19
1049302,67,19
1049303,333.6666667,17
1049304,57.33333333,19
1049305,17.33333333,19
1049306,36,13
1049307,97.33333333,15
1049308,88.33333333,15
1049309,202,13
1049310,65.33333333,17
1049311,15.33333333,17
1049312,241.6666667,13
1049313,214.3333333,17
1049314,38.33333333,17
1049315,121,17
1049316,48,15
1049317,187,15
1049318,448,15
1049319,55.33333333,17
1049320,76,15
1049321,380.3333333,15
1049322,14.66666667,17
1049323,0.666666667,13
1049324,448.3333333,13
1049325,76.66666667,13
1049326,83,15
1049327,54,19
1049328,90.66666667,19
1049329,116.6666667,13
1049330,3.333333333,15
1049331,192.3333333,17
1049332,60.66666667,13
1049333,87,19
1049334,155,13
1049335,123,15
1049336,253.3333333,15
1049337,25.66666667,15
1049338,39.33333333,15
1049339,53.66666667,13
1049340,98,13
1049341,225.6666667,13
1049342,227.6666667,15
1049343,4.666666667,17
1049344,25.33333333,17
1049345,0,17
1049346,100.3333333,13
1049347,160.6666667,13
1049348,17,19
1049349,192,19
1049350,174.6666667,19
1049351,30.66666667,13
1049352,34,13
1049353,0,15
1049354,124.3333333,13
1049355,106,13
1049356,4,13
1049357,39,19
1049358,17.66666667,15
1049359,280.3333333,13
1049360,44.66666667,13
1049361,227.3333333,17
1049362,209.6666667,17
1049363,297.3333333,13
1049364,147.6666667,13
1049365,24,13
1049366,209.3333333,17
1049367,168.6666667,19
1049368,31.33333333,13
1049369,238.3333333,19
1049370,49.33333333,15
1049371,107.3333333,13
1049372,218.6666667,19
1049373,18.33333333,15
1049374,0,19
1049375,162,13
1049376,193.3333333,15
1049377,37.66666667,13
1049378,26.66666667,15
1049379,287.3333333,17
1049380,76.33333333,19
1049381,373,13
1049382,144,15
1049383,115,13
1049384,90.33333333,13
1049385,120.3333333,15
1049386,197.6666667,13
1049387,184,13
1049388,19,19
1049389,18.33333333,17
1049390,90.33333333,15
1049391,21,13
1049392,46.33333333,13
1049393,9.666666667,15
1049394,267.3333333,19
1049395,279,13
1049396,294.6666667,17
1049397,164.3333333,15
1049398,377,15
1049399,16.66666667,17
1049400,54.66666667,17
1049401,54.33333333,15
1049402,131.6666667,17
1049403,23.66666667,17
1049404,191.3333333,13
1049405,381,19
1049406,85.33333333,13
1049407,89,15
1049408,140.3333333,17
1049409,11.66666667,19
1049410,6.666666667,17
1049411,52.66666667,13
1049412,2,13
1049413,65.33333333,17
1049414,72,19
1049415,38.66666667,17
1049416,143.3333333,13
1049417,35,19
1049418,96.33333333,15
1049419,471,13
1049420,78.33333333,17
1049421,0,13
1049422,55.33333333,13
1049423,37.33333333,17
1049424,77.66666667,17
1049425,64.33333333,15
1049426,66,13
1049427,17,13
1049428,308,19
1049429,140,13
1049430,244.3333333,13
1049431,338,15
1049432,146.6666667,19
1049433,326.6666667,13
1049434,71,13
1049435,85.33333333,15
1049436,104.3333333,13
1049437,0,19
1049438,80,17
1049439,109,15
1049440,42,17
1049441,32.33333333,17
1049442,217.6666667,17
1049443,93.33333333,17
1049444,109,15
1049445,242.6666667,15
1049446,597,15
1049447,104,17
1049448,97.66666667,15
1049449,29,15
1049450,198.3333333,15
1049451,58,15
1049452,76.66666667,17
1049453,15.66666667,13
1049454,59.33333333,17
1049455,31.33333333,17
1049456,6,13
1049457,140.6666667,17
1049458,243.3333333,13
1049459,213.3333333,13
1049460,58,15
1049461,12.66666667,19
1049462,71.33333333,17
1049463,80.66666667,19
1049464,25.66666667,19
1049465,53,15
1049466,2,15
1049467,188.6666667,15
1049468,28.33333333,19
1049469,254,19
1049470,70,19
1049471,32,19
1049472,270.6666667,17
1049473,67.66666667,13
1049474,236.3333333,17
1049475,88.33333333,15
1049476,45.33333333,15
1049477,12.33333333,19
1049478,138.3333333,13
1049479,51.66666667,13
1049480,29,13
1049481,29,13
1049482,113.6666667,19
1049483,26.66666667,13
1049484,122.6666667,19
1049485,99.33333333,17
1049486,166,17
1049487,7.666666667,13
1049488,58.66666667,19
1049489,19.33333333,15
1049490,89.66666667,13
1049491,27.33333333,15
1049492,95.66666667,15
1049493,97.33333333,19
1049494,140.3333333,15
1049495,59,19
1049496,46.33333333,13
1049497,23,13
1049498,101.3333333,15
1049499,194.6666667,15
1049500,91.33333333,15
1049501,40,17
1049502,551.3333333,13
1049503,100.3333333,19
1049504,115.6666667,13
1049505,76.33333333,15
1049506,300.3333333,15
1049507,14.33333333,15
1049508,110.3333333,19
1049509,60.66666667,17
1049510,314.6666667,13
1049511,26.33333333,13
1049512,51.33333333,13
1049513,71.66666667,17
1049514,14.66666667,13
1049515,428.3333333,17
1049516,0,19
1049517,132.6666667,13
1049518,69.33333333,13
1049519,157.3333333,13
1049520,173.3333333,13
1049521,66,19
1049522,137.6666667,15
1049523,95,13
1049524,170.6666667,15
1049525,37.66666667,13
1049526,0,17
1049527,22.66666667,19
1049528,35.66666667,17
1049529,14,15
1049530,75.33333333,13
1049531,67.66666667,13
1049532,274.3333333,19
1049533,248.6666667,15
1049534,109,13
1049535,104.3333333,15
1049536,80.33333333,15
1049537,133,17
1049538,102.6666667,15
1049539,143.6666667,17
1049540,0,15
1049541,127.6666667,19
1049542,450.6666667,19
1049543,62.33333333,15
1049544,433,13
1049545,307.3333333,13
1049546,102.6666667,13
1049547,18,19
1049548,42,13
1049549,450,13
1049550,8.666666667,17
1049551,79.33333333,17
1049552,157,13
1049553,212.3333333,15
1049554,78.33333333,17
1049555,742,15
1049556,21.66666667,13
1049557,110.6666667,15
1049558,31,15
1049559,74.66666667,17
1049560,0,19
1049561,30,13
1049562,145,15
1049563,314.3333333,19
1049564,270.3333333,17
1049565,290.6666667,13
1049566,9.333333333,17
1049567,128.3333333,13
1049568,99.33333333,13
1049569,34.33333333,13
1049570,157.3333333,13
1049571,56,19
1049572,94,13
1049573,581.6666667,13
1049574,388.3333333,13
1049575,58.66666667,15
1049576,120.3333333,15
1049577,45,13
1049578,142.6666667,19
1049579,16,17
1049580,151,19
1049581,98.66666667,15
1049582,58.66666667,13
1049583,174,15
1049584,141.6666667,15
1049585,1,13
1049586,4.333333333,13
1049587,173.6666667,13
1049588,20.66666667,17
1049589,156.6666667,13
1049590,151.6666667,17
1049591,170,13
1049592,239.3333333,15
1049593,191.6666667,13
1049594,60.66666667,13
1049595,51.66666667,17
1049596,136.3333333,13
1049597,56.33333333,17
1049598,114,13
1049599,80.66666667,13
1049600,182.6666667,17
1049601,56.33333333,15
1049602,42.33333333,19
1049603,109,15
1049604,50.66666667,15
1049605,112.3333333,13
1049606,39.66666667,13
1049607,83,19
1049608,69.33333333,17
1049609,107.3333333,19
1049610,107.6666667,13
1049611,148.6666667,17
1049612,78,13
1049613,199.3333333,17
1049614,25.66666667,15
1049615,39.66666667,17
1049616,31,13
1049617,72.66666667,19
1049618,79.66666667,17
1049619,6.666666667,13
1049620,83.66666667,13
1049621,140,15
1049622,400,15
1049623,76,15
1049624,429,17
1049625,71.66666667,19
1049626,206,13
1049627,69,13
1049628,46.66666667,19
1049629,0,13
1049630,561.6666667,15
1049631,61.33333333,13
1049632,29,19
1049633,134,19
1049634,45.33333333,13
1049635,43.66666667,13
1049636,0,17
1049637,274,17
1049638,22.33333333,19
1049639,124.6666667,15
1049640,84,17
1049641,0,17
1049642,131,19
1049643,59.66666667,15
1049644,34.66666667,19
1049645,87.33333333,17
1049646,72,19
1049647,138.3333333,17
1049648,215.6666667,15
1049649,164,15
1049650,45,17
1049651,57.66666667,19
1049652,40.66666667,19
1049653,42.33333333,19
1049654,268.6666667,15
1049655,94,15
1049656,64.66666667,13
1049657,45,15
1049658,78.66666667,19
1049659,85.33333333,13
1049660,257.3333333,13
1049661,35.33333333,17
1049662,70.33333333,19
1049663,148.3333333,17
1049664,88.33333333,13
1049665,42.33333333,17
1049666,282.3333333,13
1049667,165,15
1049668,15.66666667,17
1049669,95,13
1049670,356.3333333,17
1049671,103,13
1049672,105.6666667,13
1049673,17.33333333,17
1049674,63.66666667,15
1049675,19,17
1049676,1.666666667,15
1049677,27.33333333,13
1049678,0,17
1049679,14.66666667,17
1049680,53.33333333,15
1049681,46.33333333,15
1049682,72.66666667,15
1049683,88.66666667,19
1049684,10,15
1049685,100.6666667,15
1049686,5.666666667,13
1049687,82,13
1049688,159.3333333,17
1049689,50.66666667,13
1049690,22,13
1049691,182.6666667,15
1049692,67.66666667,15
1049693,62.33333333,15
1049694,43,17
1049695,18,13
1049696,178,17
1049697,158,13
1049698,271,17
1049699,36,17
1049700,185,17
1049701,44.66666667,19
1049702,46.33333333,15
1049703,171.6666667,15
1049704,231,17
1049705,54.66666667,19
1049706,99.66666667,13
1049707,12.33333333,17
1049708,244,17
1049709,126.3333333,19
1049710,54.33333333,19
1049711,117,15
1049712,51.66666667,15
1049713,114.3333333,17
1049714,136.3333333,15
1049715,195,15
1049716,48.66666667,15
1049717,0,19
1049718,274.3333333,13
1049719,56.33333333,19
1049720,112,19
1049721,32,19
1049722,0,17
1049723,1047.333333,15
1049724,10.66666667,17
1049725,31.66666667,15
1049726,135,15
1049727,120,13
1049728,111,13
1049729,171.3333333,19
1049730,33,15
1049731,42,15
1049732,95.66666667,19
1049733,316.3333333,19
1049734,38.33333333,13
1049735,70.33333333,15
1049736,35.33333333,17
1049737,16.66666667,15
1049738,41,15
1049739,57,17
1049740,98.33333333,13
1049741,115.6666667,15
1049742,3.666666667,17
1049743,0,19
1049744,198.6666667,19
1049745,21.33333333,17
1049746,208.3333333,13
1049747,143.3333333,13
1049748,135,19
1049749,98.33333333,19
1049750,289.3333333,13
1049751,174.3333333,13
1049752,243.3333333,15
1049753,198,13
1049754,4,17
1049755,47.33333333,15
1049756,1.666666667,15
1049757,148.6666667,17
1049758,18.33333333,17
1049759,227,13
1049760,73.66666667,13
1049761,61,15
1049762,100,13
1049763,219.6666667,15
1049764,14,19
1049765,106.6666667,17
1049766,34,17
1049767,55.66666667,13
1049768,25.66666667,13
1049769,52.33333333,13
1049770,49,15
1049771,57.33333333,17
1049772,46,19
1049773,36.66666667,19
1049774,46,13
1049775,119,19
1049776,45.66666667,13
1049777,109.6666667,15
1049778,48.66666667,15
1049779,89,13
1049780,62.33333333,13
1049781,0,13
1049782,0,13
1049783,23,19
1049784,90.33333333,17
1049785,71.33333333,13
1049786,163.6666667,13
1049787,19,13
1049788,40.66666667,13
1049789,0,19
1049790,0,19
1049791,31,15
1049792,139,19
1049793,18.33333333,13
1049794,35,17
1049795,0,19
1049796,76,17
1049797,86.66666667,19
1049798,0,13
1049799,1.666666667,15
1049800,22,17
1049801,53.66666667,15
1049802,80.66666667,13
1049803,285.3333333,15
1049804,0,19
1049805,46.33333333,17
1049806,196,13
1049807,74,19
1049808,39.66666667,15
1049809,289.6666667,13
1049810,55.33333333,19
1049811,182.3333333,15
1049812,86.66666667,17
1049813,61.66666667,13
1049814,186,19
1049815,93,15
1049816,167.6666667,15
1049817,12,19
1049818,191.6666667,15
1049819,190.6666667,15
1049820,132.6666667,19
1049821,301.3333333,17
1049822,210.3333333,17
1049823,87,13
1049824,336.3333333,15
1049825,38.33333333,17
1049826,101.3333333,13
1049827,149.3333333,15
1049828,25.33333333,15
1049829,132,19
1049830,48.33333333,19
1049831,1.333333333,15
1049832,47.33333333,15
1049833,238,17
1049834,119.6666667,13
1049835,159.3333333,19
1049836,211,15
1049837,92,15
1049838,16,15
1049839,0,17
1049840,105,15
1049841,146,15
1049842,32,15
1049843,146.3333333,15
1049844,80.33333333,13
1049845,10.33333333,19
1049846,281.6666667,19
1049847,87,19
1049848,0,19
1049849,124,19
1049850,62,19
1049851,246.6666667,15
1049852,145,13
1049853,33.33333333,13
1049854,30,13
1049855,66,17
1049856,161,19
1049857,25.66666667,17
1049858,45.66666667,17
1049859,182,17
1049860,88.33333333,17
1049861,11.66666667,15
1049862,69.33333333,17
1049863,126,17
1049864,8.666666667,15
1049865,72.33333333,13
1049866,44.66666667,17
1049867,209,13
1049868,146.3333333,15
1049869,32.33333333,19
1049870,411,17
1049871,0,15
1049872,85.66666667,13
1049873,74,13
1049874,150.3333333,15
1049875,206.3333333,13
1049876,178,13
1049877,73.66666667,17
1049878,150.6666667,19
1049879,141.6666667,13
1049880,96.66666667,17
1049881,236.3333333,19
1049882,137.3333333,15
1049883,144,13
1049884,18,13
1049885,183.6666667,13
1049886,87.66666667,17
1049887,129.6666667,17
1049888,56.66666667,17
1049889,94,17
1049890,200.6666667,15
1049891,20.33333333,19
1049892,25,17
1049893,57,13
1049894,102,13
1049895,36.66666667,13
1049896,191.6666667,13
1049897,70,15
1049898,122.3333333,17
1049899,43.66666667,15
1049900,136,19
1049901,27.66666667,13
1049902,26.33333333,19
1049903,109,13
1049904,39,13
1049905,128.6666667,13
1049906,8.666666667,13
1049907,136,13
1049908,183.6666667,15
1049909,208.6666667,13
1049910,38.66666667,17
1049911,243,13
1049912,22.66666667,13
1049913,286.3333333,17
1049914,166.6666667,19
1049915,112.3333333,13
1049916,156.3333333,17
1049917,167,13
1049918,59.33333333,13
1049919,304.6666667,19
1049920,172,19
1049921,49.33333333,19
1049922,52.66666667,19
1049923,31.33333333,13
1049924,148.6666667,17
1049925,12.66666667,13
1049926,168,17
1049927,0,13
1049928,30.33333333,17
1049929,121.6666667,15
1049930,156,17
1049931,78.66666667,19
1049932,0,15
1049933,76.66666667,13
1049934,32.66666667,19
1049935,148.6666667,17
1049936,34.66666667,17
1049937,8,13
1049938,45,13
1049939,24,13
1049940,160.3333333,15
1049941,46,15
1049942,183.6666667,13
1049943,112.6666667,15
1049944,193,13
1049945,0,15
1049946,155,15
1049947,60.66666667,13
1049948,143.3333333,15
1049949,26.33333333,17
1049950,275.3333333,17
1049951,100,19
1049952,122.6666667,17
1049953,92,13
1049954,173.6666667,17
1049955,77.33333333,17
1049956,23.66666667,15
1049957,100.6666667,19
1049958,48.33333333,17
1049959,92.66666667,13
1049960,147.3333333,17
1049961,0.333333333,17
1049962,98,17
1049963,40.66666667,13
1049964,44,19
1049965,98.66666667,15
1049966,311.3333333,15
1049967,125,13
1049968,162.3333333,17
1049969,147.6666667,13
1049970,118,17
1049971,11.33333333,17
1049972,48.66666667,15
1049973,47.33333333,13
1049974,56.66666667,15
1049975,75,12
1049976,253,19
1049977,99.33333333,19
1049978,0,17
1049979,77.66666667,15
1049980,357.6666667,17
1049981,81.33333333,13
1049982,48.33333333,13
1049983,72.66666667,15
1049984,111.6666667,15
1049985,37.66666667,19
1049986,223.6666667,13
1049987,151.6666667,19
1049988,56.66666667,19
1049989,95,17
1049990,19,13
1049991,7,19
1049992,17,17
1049993,14.33333333,13
1049994,148.6666667,19
1049995,133.3333333,19
1049996,77.66666667,13
1049997,235.6666667,18
1049998,258.3333333,17
1049999,3.333333333,13
1050000,132,19
1050001,131.6666667,13
1050002,27.66666667,19
1050003,201.6666667,19
1050004,35.66666667,17
1050005,115,15
1050006,0,15
1050007,54.33333333,13
1050008,59.66666667,17
1050009,17,13
1050010,69.66666667,13
1050011,190.3333333,17
1050012,13.33333333,15
1050013,198,19
1050014,146.6666667,15
1050015,100,17
1050016,224.6666667,13
1050017,0,13
1050018,53.33333333,19
1050019,33.66666667,13
1050020,84,17
1050021,28.33333333,17
1050022,65.66666667,15
1050023,56.33333333,17
1050024,58.33333333,17
1050025,52,13
1050026,215,13
1050027,24.66666667,13
1050028,25.33333333,17
1050029,86,17
1050030,3.333333333,13
1050031,131,19
1050032,102.6666667,19
1050033,122.6666667,15
1050034,210.3333333,17
1050035,84.66666667,17
1050036,16.33333333,13
1050037,35.66666667,17
1050038,139.6666667,15
1050039,666.6666667,15
1050040,276.6666667,19
1050041,26.33333333,15
1050042,189.3333333,15
1050043,82.33333333,17
1050044,27.66666667,19
1050045,128.6666667,17
1050046,40,13
1050047,284.3333333,19
1050048,446.3333333,13
1050049,107,19
1050050,15.66666667,19
1050051,191.6666667,15
1050052,48,13
1050053,162.6666667,13
1050054,29,17
1050055,103,17
1050056,50,19
1050057,42.66666667,15
1050058,37,17
1050059,268.6666667,19
1050060,30.33333333,19
1050061,579.3333333,13
1050062,23.33333333,19
1050063,40,17
1050064,444.6666667,17
1050065,73,15
1050066,36.66666667,19
1050067,113,15
1050068,368.3333333,15
1050069,59.66666667,19
1050070,301.3333333,19
1050071,29,19
1050072,568,13
1050073,82.33333333,15
1050074,50.66666667,19
1050075,118,19
1050076,206.3333333,17
1050077,150.3333333,13
1050078,8.333333333,15
1050079,25.33333333,15
1050080,147,19
1050081,103,15
1050082,43,15
1050083,4,19
1050084,1.666666667,17
1050085,154.3333333,13
1050086,0,15
1050087,121,13
1050088,66,17
1050089,146,15
1050090,20,19
1050091,22.33333333,17
1050092,0,13
1050093,452.6666667,15
1050094,295.6666667,17
1050095,253,19
1050096,109.3333333,15
1050097,144.3333333,17
1050098,191,13
1050099,76.66666667,13
1050100,70,15
1050101,187.6666667,19
1050102,123.6666667,19
1050103,37.33333333,17
1050104,450,13
1050105,0,19
1050106,133,19
1050107,198.3333333,13
1050108,151,19
1050109,37,15
1050110,46,13
1050111,100.6666667,19
1050112,83.66666667,13
1050113,76,17
1050114,6.666666667,17
1050115,143.6666667,17
1050116,95.66666667,13
1050117,78,15
1050118,187.6666667,15
1050119,18,13
1050120,165.3333333,19
1050121,58.33333333,13
1050122,61,15
1050123,41.33333333,13
1050124,170.3333333,13
1050125,58.66666667,19
1050126,70.33333333,19
1050127,62.33333333,19
1050128,0,19
1050129,54.33333333,13
1050130,437,15
1050131,89.33333333,19
1050132,119,17
1050133,384.3333333,13
1050134,7,15
1050135,47.33333333,17
1050136,49.66666667,13
1050137,82,15
1050138,34,17
1050139,40,15
1050140,66.33333333,19
1050141,18.66666667,19
1050142,293,17
1050143,78,15
1050144,190.3333333,13
1050145,96.66666667,13
1050146,311.6666667,13
1050147,44.33333333,17
1050148,143,13
1050149,7.666666667,17
1050150,20,17
1050151,277,19
1050152,73.66666667,17
1050153,53,15
1050154,42.66666667,19
1050155,75.33333333,13
1050156,40.33333333,15
1050157,38,15
1050158,232.6666667,17
1050159,4.666666667,13
1050160,19.33333333,13
1050161,3.333333333,19
1050162,275.6666667,15
1050163,229.6666667,17
1050164,345.3333333,19
1050165,83,13
1050166,320.6666667,17
1050167,46.33333333,15
1050168,60.33333333,17
1050169,0,13
1050170,76.66666667,13
1050171,1.333333333,19
1050172,12,13
1050173,17.66666667,13
1050174,56.66666667,13
1050175,147.3333333,17
