Customer_ID,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod
1063276,4.333333333,0,0,0,12,2,2,Y,AA
1063277,25,0,0,0,10,1,1,U,AA
1063278,86,0,1,1,12,1,1,N,AA
1063279,177.3333333,0,0.333333333,0,12,1,1,U,AA
1063280,38,0,0.333333333,1,12,3,3,U,AA
1063281,196,0,8.666666667,0,16,1,1,Y,EA
1063282,92,0,0,1,12,1,1,Y,DA
1063283,62.33333333,0,0,0,14,1,1,N,AA
1063284,0,0,0,1,12,1,1,U,EA
1063285,39.33333333,0,0,1,14,2,2,U,AA
1063286,32,0,0,0,10,2,2,U,A
1063287,37.66666667,0,0,0,14,1,1,U,AA
1063288,24,0,0.333333333,0,14,1,1,N,BA
1063289,175,0,6.666666667,1,10,2,2,U,AA
1063290,230,0,2.666666667,0,12,1,1,U,AA
1063291,220,0,3.666666667,0,12,1,1,U,DA
1063292,124,0,2,1,16,2,2,U,A
1063293,41.33333333,0,0,1,16,1,1,U,AA
1063294,84,0,0.333333333,0,12,1,1,N,CA
1063295,3,0,0,1,16,1,1,Y,AA
1063296,13,0,0.333333333,1,12,1,1,Y,AA
1063297,493.3333333,0,10.66666667,0,12,1,1,U,EA
1063298,0,0,0,1,12,2,2,U,AA
1063299,161.3333333,0,0,0,16,3,3,U,AA
1063300,33.33333333,0,0,0,16,1,1,U,EA
1063301,117,0,1,0,12,1,1,Y,DA
1063302,88.66666667,0,0,1,12,1,1,U,DA
1063303,376.6666667,0,22,0,14,1,1,Y,BA
1063304,192.6666667,0,11.66666667,0,10,1,1,U,CA
1063305,69.33333333,0,1.333333333,1,10,1,1,U,BA
1063306,125.3333333,0,0,0,10,2,1,U,AA
1063307,79,0,0,1,14,2,2,U,AA
1063308,59.33333333,0,1.333333333,0,16,1,1,U,U
1063309,27.66666667,0,0,1,14,3,2,U,AA
1063310,163.6666667,0,0.666666667,0,10,1,1,U,AA
1063311,174,0,2,1,12,1,1,U,BA
1063312,87.33333333,0,1,0,12,1,1,U,CA
1063313,58.66666667,0,1,1,12,2,2,U,BA
1063314,128.3333333,0,1.666666667,1,12,7,3,U,BA
1063315,579,0,3.333333333,0,12,1,1,Y,EA
1063316,62.66666667,0,1.666666667,0,10,2,2,U,AA
1063317,10,0,0,1,14,1,1,U,ZA
1063318,27.33333333,0,0,0,12,1,1,U,CA
1063319,496.6666667,0,24.33333333,0,16,1,1,Y,CA
1063320,25,0,0,0,10,4,2,U,AA
1063321,158.6666667,0,4.666666667,1,14,1,1,U,ZA
1063322,116.3333333,0,0.333333333,0,10,1,1,U,DA
1063323,421,0,9,1,10,3,2,U,AA
1063324,57,0,0,0,10,1,1,U,AA
1063325,126,0,0,0,10,1,1,N,AA
1063326,66.66666667,0,0.333333333,1,10,1,1,U,AA
1063327,5.333333333,0,0,1,12,1,1,N,AA
1063328,39,0,0.666666667,1,12,1,1,U,ZA
1063329,76,0,0,1,10,2,2,U,CA
1063330,74,0,1,0,10,1,1,U,AA
1063331,373,0,0,1,14,1,1,U,I
1063332,241.3333333,0,0,0,12,4,3,U,AA
1063333,27.33333333,0,0,1,12,1,1,U,AA
1063334,29,0,0,1,16,1,1,Y,AA
1063335,52.33333333,0,0,1,10,1,1,U,EA
1063336,63,0,0,0,14,1,1,U,JF
1063337,321.6666667,0,17.66666667,0,16,1,1,U,BA
1063338,74,0,0.333333333,1,12,1,1,U,CA
1063339,30,0,0.333333333,0,16,1,1,U,A2
1063340,53,0,0.333333333,1,12,1,1,U,CA
1063341,57.66666667,0,0.666666667,0,12,1,1,U,AA
1063342,14.66666667,0,0,1,12,1,1,U,AA
1063343,15.66666667,0,0,0,12,2,2,U,AA
1063344,62,0,0.333333333,0,10,2,2,U,E4
1063345,206.3333333,0,2.666666667,0,10,2,2,U,AA
1063346,55.66666667,0,0,1,16,1,1,Y,CA
1063347,108,0,1.666666667,0,10,2,2,Y,AA
1063348,56.66666667,0,1.333333333,0,16,1,1,U,DA
1063349,125,0,1,0,16,1,1,U,AA
1063350,40.66666667,0,0,0,16,1,1,Y,Z4
1063351,48,0,0.666666667,1,14,3,2,U,CA
1063352,103,0,3,1,14,1,1,Y,AA
1063353,28.66666667,0,0,0,16,4,4,U,AA
1063354,69.66666667,0,0,1,16,1,1,U,EA
1063355,61.66666667,0,0,1,12,1,1,U,AA
1063356,198.3333333,0,1.333333333,0,16,1,1,U,BA
1063357,0,0,0,0,10,2,1,U,BA
1063358,76,0,0,0,10,1,1,Y,ZA
1063359,0,0,0,1,12,1,1,N,AA
1063360,10.66666667,0,0,0,12,2,2,U,AA
1063361,120.3333333,0,0,1,12,1,1,Y,CA
1063362,29.33333333,0,0.333333333,1,12,2,2,U,AA
1063363,46.66666667,0,0.333333333,1,12,1,1,U,BA
1063364,55.66666667,0,0.333333333,1,14,1,1,U,AA
1063365,24.66666667,0,0,1,12,1,1,U,AA
1063366,214,0,3,1,10,1,1,U,ZA
1063367,0,0,0,0,16,1,1,Y,ZA
1063368,48.33333333,0,0,1,12,1,1,U,DA
1063369,74.66666667,0,0.666666667,1,12,4,2,U,AA
1063370,37.66666667,0,0.333333333,1,12,2,2,U,AA
1063371,29.33333333,0,0,1,12,1,1,Y,AA
1063372,2,0,0,0,16,2,1,U,BA
1063373,115.3333333,0,0.666666667,1,16,1,1,U,AA
1063374,68,0,0,1,16,1,1,U,AA
1063375,97.33333333,0,0.333333333,0,10,1,1,U,BA
1063376,136.6666667,0,1,1,14,2,2,U,BA
1063377,8.666666667,0,0,1,10,2,1,U,BA
1063378,113,0,0,1,14,1,1,U,ZA
1063379,50.33333333,0,0.333333333,0,12,1,1,N,EA
1063380,213.3333333,0,3,1,12,1,1,U,AA
1063381,149,0,9,0,14,2,2,U,AA
1063382,79.33333333,0,0.333333333,0,10,1,1,U,ZA
1063383,193.3333333,0,4.333333333,1,16,3,3,Y,BA
1063384,55.33333333,0,1,1,12,3,1,U,B
1063385,182.3333333,0,1.666666667,1,12,1,1,U,CA
1063386,200.3333333,0,2.666666667,0,12,1,1,U,ZA
1063387,32.66666667,0,0,1,14,1,1,U,BA
1063388,121.3333333,0,0.666666667,1,16,1,1,U,AA
1063389,190.3333333,0,3,1,12,1,1,U,BA
1063390,57.33333333,0,0,0,16,1,1,U,EA
1063391,126,0,2,0,12,2,2,U,AA
1063392,53.66666667,0,0,1,12,3,2,U,B
1063393,150,0,1,1,14,1,1,U,AA
1063394,250.3333333,0,3,1,12,2,2,U,CA
1063395,71,0,0,0,12,2,2,U,BA
1063396,90,0,0,0,16,1,1,U,ZA
1063397,164.3333333,0,0.333333333,0,14,1,1,U,AA
1063398,48.66666667,0,0,1,12,1,1,U,AA
1063399,219.3333333,0,5.666666667,0,12,1,1,Y,ZA
1063400,221.6666667,0,4.333333333,1,12,1,1,U,A2
1063401,94.66666667,0,0,0,16,1,1,U,AA
1063402,225.3333333,0,6.666666667,1,10,4,1,U,CA
1063403,205.6666667,0,12,1,16,1,1,Y,CA
1063404,272,0,0,0,12,1,1,U,ZA
1063405,0.666666667,0,0,0,10,1,1,U,AA
1063406,165,0,0.666666667,0,14,1,1,U,EA
1063407,78,0,0.666666667,1,12,1,1,U,AA
1063408,54.66666667,0,0,0,12,1,1,Y,AA
1063409,0,0,0,0,9,1,1,U,DA
1063410,57.33333333,0,0,1,16,1,1,U,AA
1063411,139,0,0.333333333,1,12,3,2,U,AA
1063412,31,0,0,1,12,1,1,Y,BA
1063413,152,0,0,0,16,1,1,U,AA
1063414,205.6666667,0,1,0,10,1,1,U,CA
1063415,8,0,0,0,14,1,1,U,AA
1063416,73,0,2,0,12,1,1,Y,AA
1063417,0,0,0,1,10,2,2,U,BA
1063418,417,0,6.333333333,1,10,1,1,Y,AA
1063419,15.66666667,0,0,0,10,1,1,U,AA
1063420,86,0,0,0,12,1,1,U,AA
1063421,33.33333333,0,0,1,12,2,1,U,AA
1063422,77.66666667,0,0,0,12,1,1,Y,AA
1063423,184.6666667,0,2.333333333,1,12,6,1,U,BA
1063424,101,0,3,1,10,1,1,U,BA
1063425,286.6666667,0,7.666666667,0,12,1,1,U,ZA
1063426,40.66666667,0,0,0,12,3,3,U,AA
1063427,63,0,0,0,12,1,1,U,C2
1063428,1030,0,27.66666667,0,14,1,1,U,BA
1063429,60.33333333,0,0.666666667,1,10,1,1,Y,AA
1063430,21,0,0,0,10,1,1,Y,AA
1063431,35,0,0,0,10,1,1,U,CA
1063432,132,0,1,1,10,4,2,U,AA
1063433,111,0,0.666666667,0,16,2,2,U,AA
1063434,83.33333333,0,0.333333333,0,10,1,1,Y,AA
1063435,137,0,0,0,16,1,1,U,BA
1063436,199,0,4.666666667,0,12,1,1,U,AA
1063437,7.666666667,0,0,1,12,1,1,U,A
1063438,69.33333333,0,1.333333333,1,16,1,1,U,AA
1063439,4,0,0,1,12,1,1,U,AA
1063440,7.666666667,0,0,1,14,1,1,U,BA
1063441,85,0,0,0,12,3,2,U,AA
1063442,73.33333333,0,0,1,12,2,2,U,AA
1063443,37,0,0.666666667,0,12,1,1,U,C2
1063444,90.66666667,0,0,1,12,2,1,U,CA
1063445,25.66666667,0,0.333333333,1,12,2,2,Y,AA
1063446,68,0,3.333333333,0,10,1,1,U,AA
1063447,147.6666667,0,1.333333333,0,14,1,1,U,AA
1063448,82.66666667,0,2.666666667,1,12,1,1,N,CA
1063449,99,0,1.333333333,1,16,2,2,Y,AA
1063450,27,0,0,0,10,2,2,U,AA
1063451,75.33333333,0,0.333333333,1,12,1,1,U,AA
1063452,114,0,1,0,12,1,1,U,EA
1063453,23.33333333,0,0,0,10,1,1,U,ZA
1063454,247.6666667,0,5.333333333,0,14,2,2,U,BA
1063455,164.3333333,0,3.333333333,0,10,2,1,U,CA
1063456,110,0,0,0,14,1,1,U,CA
1063457,130,0,0.333333333,1,12,3,1,U,BA
1063458,65.33333333,0,0,1,10,2,2,U,A
1063459,149.3333333,0,1.333333333,0,12,1,1,N,AA
1063460,125,0,1.666666667,1,12,1,1,U,AA
1063461,170.3333333,0,0,0,14,2,2,Y,AA
1063462,50.33333333,0,0,1,16,2,1,N,AA
1063463,13.66666667,0,0,1,12,1,1,Y,U
1063464,46.66666667,0,0,1,10,1,1,U,ZA
1063465,58,0,0,0,10,1,1,U,AA
1063466,107,0,2.666666667,0,10,4,1,U,BA
1063467,22.66666667,0,0,0,10,1,1,U,EA
1063468,46.66666667,0,0,0,16,5,5,U,A
1063469,117.6666667,0,2,1,14,2,2,N,BA
1063470,10.66666667,0,0,0,14,1,1,U,AA
1063471,126,0,1.333333333,1,12,1,1,U,CA
1063472,156.3333333,0,5.666666667,0,14,1,1,N,AA
1063473,109.3333333,0,2,0,12,1,1,U,AA
1063474,108,0,0,1,14,1,1,U,CA
1063475,97.33333333,0,0.666666667,1,12,1,1,U,CA
1063476,282.3333333,0,4.666666667,0,10,1,1,U,BA
1063477,169,0,9.333333333,0,16,3,3,N,AA
1063478,115,0,0,0,14,2,1,U,BA
1063479,154.3333333,0,0.666666667,0,16,2,2,Y,AA
1063480,214.3333333,0,0,1,12,2,1,U,BA
1063481,19.66666667,0,0,1,12,1,1,U,BA
1063482,96.33333333,0,0,0,16,1,1,U,DA
1063483,109,0,1.333333333,0,14,1,1,U,AA
1063484,219.6666667,0,4,1,12,1,1,U,DA
1063485,90,0,0,1,12,1,1,N,AA
1063486,191,0,1.333333333,0,12,2,1,U,EA
1063487,10.66666667,0,0,0,12,1,1,Y,DA
1063488,91.66666667,0,1,1,12,2,2,U,EA
1063489,53,0,1.333333333,1,14,4,2,U,A
1063490,228.6666667,0,1.333333333,1,12,3,2,U,CA
1063491,77.33333333,0,0.333333333,1,16,1,1,U,E4
1063492,21.66666667,0,0,1,12,1,1,U,AA
1063493,83.66666667,0,1.333333333,1,16,1,1,U,DA
1063494,243.6666667,0,7.666666667,1,10,1,1,N,BA
1063495,216,0,7,1,10,2,2,N,BA
1063496,14.66666667,0,0,1,14,3,3,Y,AA
1063497,90,0,1,1,14,2,2,Y,AA
1063498,83.66666667,0,0.333333333,0,14,1,1,U,EA
1063499,71.66666667,0,1,0,10,2,2,U,AA
1063500,81.33333333,0,1,1,12,1,1,Y,CA
1063501,105,0,3.333333333,1,12,2,2,U,BA
1063502,115.6666667,0,0,0,16,2,2,U,AA
1063503,316.3333333,0,5,1,12,1,1,U,BA
1063504,409.3333333,0,7.666666667,1,16,2,2,Y,BA
1063505,32,0,1,0,14,1,1,U,BA
1063506,62,0,0,0,16,2,1,Y,AA
1063507,0,0,0,1,12,1,1,U,BA
1063508,231.3333333,0,5.333333333,1,16,2,2,U,GA
1063509,64,0,0,1,14,1,1,N,AA
1063510,63.33333333,0,0.333333333,1,12,1,1,U,ZA
1063511,486,0,3.333333333,1,16,1,1,U,AA
1063512,0.666666667,0,0,1,16,1,1,U,AA
1063513,64.66666667,0,0,0,14,2,2,U,AA
1063514,129.3333333,0,0.666666667,0,14,2,1,U,AA
1063515,108.3333333,0,10.33333333,1,12,5,3,U,A
1063516,115.3333333,0,0,1,14,1,1,Y,JF
1063517,309,0,2.333333333,0,12,1,1,U,BA
1063518,40.66666667,0,0,0,16,2,2,Y,AA
1063519,68.66666667,0,1.666666667,0,12,2,2,U,EA
1063520,220.3333333,0,4.666666667,1,12,1,1,U,CA
1063521,56,0,0.333333333,0,14,1,1,N,AA
1063522,42,0,0,1,14,3,1,U,ZA
1063523,159.3333333,0,2,0,14,1,1,Y,DA
1063524,75,0,0.666666667,0,12,1,1,U,AA
1063525,91.33333333,0,0.666666667,1,12,4,2,U,BA
1063526,63.33333333,0,2.333333333,0,14,1,1,U,AA
1063527,43,0,1,0,10,1,1,U,DA
1063528,10.33333333,0,0,0,16,3,2,U,AA
1063529,141,0,0.666666667,0,16,1,1,U,CA
1063530,157.6666667,0,3.333333333,0,14,1,1,U,AA
1063531,81.33333333,0,0,0,14,2,2,N,AA
1063532,51,0,0,0,10,1,1,U,AA
1063533,43.33333333,0,0,1,14,1,1,U,Z
1063534,267,0,0,0,10,1,1,U,BA
1063535,74,0,0.666666667,1,12,2,1,U,A
1063536,326,0,8.333333333,0,16,1,1,U,AA
1063537,19.33333333,0,0,1,10,2,2,U,AA
1063538,125.6666667,0,0.666666667,0,14,1,1,U,EA
1063539,359,0,0,1,10,1,1,U,ZA
1063540,165,0,0.333333333,1,12,1,1,U,DA
1063541,49.33333333,0,0,1,16,2,1,U,AA
1063542,0,0,0,1,12,4,3,U,AA
1063543,221,0,1.666666667,1,12,2,1,U,AA
1063544,265.6666667,0,4.666666667,1,12,1,1,Y,EA
1063545,97.33333333,0,2,0,16,2,1,U,AA
1063546,0,0,0,1,10,4,2,U,A
1063547,64.33333333,0,0,1,12,3,1,U,EA
1063548,7,0,0,1,10,1,1,U,AA
1063549,204.6666667,0,1.666666667,0,14,3,1,Y,B
1063550,90,0,1.666666667,0,14,2,2,U,AA
1063551,115.6666667,0,2,0,14,1,1,Y,AA
1063552,100,0,0,0,12,1,1,Y,JF
1063553,173,0,1.333333333,1,16,1,1,Y,AA
1063554,101.6666667,0,0,1,12,2,2,Y,AA
1063555,160.3333333,0,2.666666667,1,12,2,1,N,CA
1063556,29.66666667,0,0,1,12,1,1,Y,BA
1063557,0,0,0,1,16,1,1,U,CA
1063558,139.6666667,0,1.666666667,0,16,1,1,U,AA
1063559,28.66666667,0,0,1,12,1,1,U,AA
1063560,97,0,1.666666667,0,12,1,1,U,EA
1063561,147.3333333,0,3,1,12,1,1,U,BA
1063562,38.33333333,0,0,1,14,1,1,U,AA
1063563,417.6666667,0,0.333333333,1,14,1,1,U,AA
1063564,165.3333333,0,1.333333333,1,10,3,1,N,B
1063565,149.6666667,0,0,0,16,3,3,Y,A
1063566,637.6666667,0,15.66666667,1,16,2,1,N,BA
1063567,81,0,0.333333333,1,14,2,2,U,AA
1063568,464,0,11.33333333,1,12,1,1,U,AA
1063569,19,0,0,1,14,1,1,U,AA
1063570,43.33333333,0,0,0,12,1,1,U,EA
1063571,98,0,1,1,14,2,2,U,BA
1063572,241.3333333,0.333333333,6.666666667,1,12,1,1,Y,EA
1063573,109.3333333,0,0,0,10,2,2,U,BA
1063574,66.66666667,0,0.666666667,0,12,1,1,U,CA
1063575,27.66666667,0,0,0,12,1,1,Y,AA
1063576,61,0,0,0,16,1,1,Y,DA
1063577,109.6666667,0,0,1,10,3,1,N,Z
1063578,29.33333333,0,0,0,10,2,2,N,AA
1063579,103,0,0.333333333,0,10,1,1,U,AA
1063580,38.66666667,0,0.333333333,0,16,1,1,U,AA
1063581,47.66666667,0,0,0,14,1,1,U,AA
1063582,81,0,0.333333333,0,12,2,2,Y,AA
1063583,49.33333333,0,0,0,16,1,1,U,AA
1063584,37.66666667,0,0,0,14,1,1,Y,CA
1063585,219.6666667,0,4.666666667,1,10,1,1,Y,EA
1063586,875.3333333,0,112,0,16,1,1,N,ZF
1063587,44.66666667,0,0,0,10,1,1,U,AA
1063588,247,0,6.333333333,0,14,1,1,N,BA
1063589,33.33333333,0,0.333333333,0,12,4,2,U,AA
1063590,166,0,2.333333333,1,14,1,1,U,BA
1063591,9.666666667,0,0,0,14,1,1,U,AA
1063592,116.3333333,0,2,1,12,1,1,U,BA
1063593,132,0,3.666666667,1,14,1,1,U,DA
1063594,52.33333333,0,0.333333333,1,12,1,1,N,BA
1063595,18,0,0,0,16,2,2,Y,AA
1063596,210,0,0.666666667,1,14,2,2,U,B2
1063597,101.6666667,0,1.333333333,0,12,2,2,U,AA
1063598,26.66666667,0,0,0,14,2,2,U,A
1063599,159.3333333,0,0.333333333,0,14,1,1,U,CA
1063600,397,0,7.333333333,0,14,1,1,U,BA
1063601,82,0,0.666666667,0,16,1,1,U,AA
1063602,93,0,1.666666667,1,14,2,1,Y,BA
1063603,13,0,0,0,12,4,3,U,AA
1063604,68.66666667,0,0.333333333,1,12,1,1,U,ZA
1063605,82.66666667,0,0.333333333,0,10,2,2,U,AA
1063606,184,0,4,0,12,1,1,N,CA
1063607,160.6666667,0,1,0,10,1,1,U,AA
1063608,33,0,0,0,14,1,1,Y,AA
1063609,65.66666667,0,0,0,14,4,2,U,AA
1063610,308,0,7.333333333,1,16,1,1,U,CA
1063611,42.66666667,0,0,1,12,2,2,U,BA
1063612,15,0,0,0,16,1,1,U,AA
1063613,26,0,0.666666667,1,12,1,1,U,CA
1063614,734,0,86,1,10,1,1,Y,DA
1063615,45,0,0,1,12,1,1,U,AA
1063616,7.666666667,0,0,1,12,1,1,U,AA
1063617,95,0,0,1,16,2,1,U,A
1063618,179.6666667,0,4.333333333,1,10,1,1,U,EA
1063619,824,0,81.66666667,1,16,1,1,U,BA
1063620,269.6666667,0,8.666666667,1,16,4,2,U,AA
1063621,147.3333333,0,3.666666667,1,14,1,1,U,CA
1063622,59,0,1.666666667,1,10,2,1,U,BA
1063623,0,0,0,1,16,2,1,Y,EA
1063624,48,0,0.333333333,1,12,3,3,U,AA
1063625,22.33333333,0,0,0,10,1,1,Y,AA
1063626,84,0,1,1,16,1,1,U,BA
1063627,125.6666667,0,0,0,10,1,1,U,ZA
1063628,65.66666667,0,2.666666667,1,12,1,1,U,CA
1063629,0,0,0,0,10,2,2,Y,B
1063630,51.33333333,0,1.333333333,1,12,4,2,U,B
1063631,61,0,0,1,12,1,1,U,AA
1063632,185,0,0,0,14,2,2,U,BA
1063633,168.3333333,0,1.666666667,1,14,3,1,U,BA
1063634,401.3333333,0,31.66666667,1,14,1,1,U,AA
1063635,146.6666667,0,1.333333333,0,12,1,1,U,EA
1063636,190,0,0,1,14,1,1,U,BA
1063637,396,0,0,0,16,4,4,U,AA
1063638,249.6666667,0,2.333333333,1,12,1,1,U,AA
1063639,1255.333333,0,127,0,12,2,2,U,E4
1063640,99,0,1,0,12,1,1,U,AA
1063641,18.33333333,0,0,1,12,1,1,N,AA
1063642,16,0,0,1,12,1,1,U,BA
1063643,98.33333333,0,0,1,14,2,2,U,AA
1063644,63,0,0.333333333,1,14,1,1,Y,AA
1063645,149.3333333,0,0,1,12,1,1,N,BA
1063646,139,0,0.333333333,1,12,1,1,Y,AA
1063647,56,0,0.333333333,1,12,1,1,U,CA
1063648,246,0,5.666666667,1,16,2,2,U,AA
1063649,114.3333333,0,1,0,10,1,1,U,BA
1063650,29.66666667,0,0,0,12,1,1,U,ZA
1063651,81,0,0,0,10,2,1,N,CA
1063652,90.33333333,0,0,0,12,1,1,U,BA
1063653,80.33333333,0,0.333333333,0,16,1,1,U,CA
1063654,3.333333333,0,0,0,10,1,1,U,ZA
1063655,54,0,0,0,12,1,1,U,BA
1063656,72.66666667,0,0.666666667,0,16,1,1,U,AA
1063657,133,0,0.333333333,0,10,1,1,U,EA
1063658,187.6666667,0,10.66666667,1,12,1,1,U,AA
1063659,32.33333333,0,0,0,14,1,1,U,EA
1063660,27.66666667,0,0,1,16,2,1,N,BA
1063661,85,0,1,0,10,2,2,N,AA
1063662,164.3333333,0,2.333333333,1,14,1,1,Y,CA
1063663,33.33333333,0,0,0,14,2,2,N,AA
1063664,80.66666667,0,0.333333333,0,12,1,1,N,CA
1063665,157,0,1.666666667,0,10,2,2,Y,BA
1063666,692.3333333,0,10,1,10,2,2,U,BA
1063667,306,0,8,0,14,1,1,U,Z4
1063668,10,0,0,0,12,2,2,U,AA
1063669,279.6666667,0,4,0,14,2,2,U,AA
1063670,160.6666667,0,0,0,16,1,1,U,CA
1063671,149,0,1.333333333,1,14,2,2,Y,AA
1063672,13.66666667,0,0.666666667,0,16,1,1,N,DA
1063673,158,0,0,1,12,7,4,Y,U
1063674,156.3333333,0,2.333333333,0,12,1,1,N,AA
1063675,8.666666667,0,0,1,10,1,1,U,AA
1063676,17.33333333,0,0,1,14,3,1,U,A
1063677,13.33333333,0,0,1,16,2,2,U,AA
1063678,41.66666667,0,0,1,10,2,2,U,BA
1063679,666.6666667,0,36.33333333,1,12,1,1,Y,AA
1063680,77.66666667,0,1,1,12,1,1,U,CA
1063681,177.6666667,0,2.333333333,0,12,2,1,N,CA
1063682,167.3333333,0,1,0,10,1,1,Y,CA
1063683,193,0,0.333333333,0,14,1,1,Y,AA
1063684,86,0,0.333333333,1,12,1,1,U,A2
1063685,33.33333333,0,0,1,12,3,3,U,B
1063686,165,0,1,0,10,1,1,U,M
1063687,20.66666667,0,0,1,14,3,3,U,AA
1063688,134,0,2.333333333,0,10,1,1,Y,DA
1063689,71.66666667,0,0.333333333,0,12,1,1,N,C2
1063690,85.66666667,0,3,0,16,1,1,U,BA
1063691,17,0,0,0,12,1,1,U,E4
1063692,32,0,0,1,16,1,1,N,AA
1063693,0,0,0,1,16,1,1,N,U
1063694,8.666666667,0,0,0,10,4,4,U,AA
1063695,102,0,0.666666667,1,14,2,2,U,BA
1063696,32.33333333,0,0,0,10,4,4,U,AA
1063697,93.66666667,0,1.333333333,0,12,1,1,U,ZA
1063698,197.6666667,0,1.666666667,1,16,2,2,Y,BA
1063699,125.3333333,0,0,1,10,3,2,U,BA
1063700,124,0,0,0,10,3,2,Y,JF
1063701,120.3333333,0,1,0,10,1,1,U,CA
1063702,104.3333333,0,0,0,10,2,2,Y,JF
1063703,55,0,0,0,12,2,2,U,AA
1063704,41.66666667,0,0.333333333,1,12,5,3,U,AA
1063705,51,0,0,0,10,2,2,U,EA
1063706,433.3333333,0,20.33333333,1,10,1,1,U,ZA
1063707,48,0,0.333333333,0,12,2,2,U,BA
1063708,99.33333333,0,0,0,12,1,1,U,AA
1063709,116,0,2.333333333,1,12,2,1,U,A
1063710,176,0,0,1,12,2,2,U,BA
1063711,10.66666667,0,0,1,12,2,2,U,AA
1063712,25.66666667,0,0.333333333,0,14,1,1,U,BA
1063713,83.66666667,0,2,0,14,1,1,U,AA
1063714,170.3333333,0,0.333333333,0,12,1,1,U,EA
1063715,172.6666667,0,0,1,12,3,1,U,AA
1063716,150.3333333,0,0,0,16,3,3,N,BA
1063717,51.66666667,0,0,0,16,2,1,U,AA
1063718,92,0,0,1,10,5,2,U,A
1063719,39.66666667,0,0.666666667,1,12,1,1,U,BA
1063720,64,0,0.666666667,0,14,1,1,U,AA
1063721,42.33333333,0,0,0,12,1,1,U,AA
1063722,198.3333333,0,11.66666667,0,10,2,2,U,BA
1063723,217,0,6,1,12,3,3,U,B
1063724,41.33333333,0,0.333333333,1,16,3,2,U,AA
1063725,163,0,2,0,14,1,1,U,BA
1063726,84,0,0.333333333,1,12,2,1,U,AA
1063727,59.33333333,0,0.333333333,1,12,1,1,U,A
1063728,169.3333333,0,0.333333333,0,14,2,2,U,AA
1063729,47,0,0,1,16,1,1,U,AA
1063730,79,0,0,0,10,2,2,U,AA
1063731,160,0,4,0,10,1,1,U,AA
1063732,83.33333333,0,1,1,12,1,1,U,AA
1063733,85.66666667,0,0,0,10,1,1,U,CA
1063734,12,0,0,1,14,1,1,N,AA
1063735,38.66666667,0,0,0,14,1,1,U,ZA
1063736,88.33333333,0,0.333333333,0,16,1,1,U,AA
1063737,136.3333333,0,0,0,10,1,1,U,AA
1063738,50.66666667,0,0.333333333,1,14,4,2,U,JF
1063739,195.6666667,0,7,1,12,1,1,N,BA
1063740,19.66666667,0,0,1,14,1,1,Y,AA
1063741,71,0,2.666666667,0,14,1,1,U,CA
1063742,61,0,0,0,10,1,1,U,AA
1063743,116,0,0,1,12,1,1,Y,AA
1063744,261.6666667,0,4.666666667,0,10,6,4,N,AA
1063745,28,0,0,1,14,2,2,N,B
1063746,77.66666667,0,0.666666667,1,12,1,1,Y,AA
1063747,244,0,4.666666667,1,12,3,1,U,A
1063748,208.6666667,0,0,1,12,1,1,Y,BA
1063749,169.6666667,0,2.333333333,1,14,2,1,U,DA
1063750,107.6666667,0,0,0,14,1,1,U,BA
1063751,91.33333333,0,0.333333333,0,14,2,1,U,JF
1063752,67.33333333,0,0,0,16,2,2,U,AA
1063753,47,0,0.666666667,1,12,2,2,Y,AA
1063754,274.6666667,0,6.666666667,1,12,4,2,N,B
1063755,86.33333333,0,0,0,16,1,1,Y,JF
1063756,137.6666667,0,0.333333333,0,12,1,1,U,DA
1063757,64.33333333,0,0,1,14,1,1,N,AA
1063758,0,0,0,0,14,1,1,U,AA
1063759,157,0,0.666666667,0,16,1,1,N,AA
1063760,236.3333333,0,1.666666667,1,12,2,1,U,BA
1063761,54,0,0,1,14,1,1,U,BA
1063762,13,0,0,1,12,1,1,N,BA
1063763,182,0,0.666666667,1,12,2,1,U,AA
1063764,511,0,13.66666667,0,14,1,1,N,E4
1063765,319.3333333,0,15.66666667,0,12,2,2,Y,K
1063766,98,0,0,1,14,1,1,N,AA
1063767,196,0,3.666666667,1,16,2,2,N,AA
1063768,131.3333333,0,0,0,16,1,1,N,U
1063769,252.6666667,0,5.333333333,1,16,3,1,U,BA
1063770,257,0,8,1,16,1,1,U,CA
1063771,281,0,9.333333333,0,10,1,1,N,EA
1063772,79,0,0.333333333,0,12,2,1,U,AA
1063773,137.3333333,0,3.666666667,0,12,2,2,Y,JF
1063774,116.3333333,0,1,1,12,1,1,U,CA
1063775,601.6666667,0,0,1,12,2,2,U,BA
1063776,71.33333333,0,1,0,12,1,1,U,AA
1063777,156.3333333,0,2.333333333,1,12,1,1,U,AA
1063778,152.3333333,0,2,1,12,1,1,Y,BA
1063779,25.33333333,0,0,1,16,1,1,U,BA
1063780,12.33333333,0,0,0,12,1,1,Y,CA
1063781,314,0,6.666666667,0,16,1,1,U,E4
1063782,3.666666667,0,0,1,16,1,1,U,AA
1063783,697.6666667,0,9.666666667,0,14,1,1,Y,EA
1063784,11.66666667,0,0,0,14,2,2,U,AA
1063785,26,0,0,1,12,1,1,U,AA
1063786,58.33333333,0,0,0,16,2,2,U,AA
1063787,98.66666667,0,0,1,16,1,1,U,A2
