Customer_ID,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays
1059581,0,U,U,U,U,U,U,N,314
1059582,0,O,U,U,U,U,U,N,430
1059583,0,N,U,U,U,U,U,Y,491
1059584,0,R,U,U,U,U,U,N,491
1059585,0,S,U,U,U,U,U,N,400
1059586,0,N,U,U,U,U,Y,Y,107
1059587,0,H,U,U,U,U,U,Y,150
1059588,0,N,U,U,U,U,U,Y,96
1059589,0,U,U,U,U,U,Y,Y,38
1059590,0,U,U,U,U,Y,Y,Y,322
1059591,0,I,U,U,Y,Y,Y,Y,12
1059592,0,N,U,U,U,U,U,Y,384
1059593,0,F,U,U,U,U,U,Y,322
1059594,0,U,U,U,U,U,U,N,322
1059595,0,N,U,U,U,U,U,Y,491
1059596,1,S,U,U,U,U,U,Y,430
1059597,0,S,U,U,U,U,U,Y,358
1059598,0,U,U,U,U,U,U,N,384
1059599,0,N,U,U,U,U,U,Y,322
1059600,0,N,U,U,U,U,U,Y,322
1059601,0,S,U,U,U,U,U,N,430
1059602,0,S,U,U,U,U,U,Y,384
1059603,0,H,U,U,Y,Y,U,Y,384
1059604,0,U,U,U,U,U,U,Y,322
1059605,0,H,Y,Y,U,U,U,Y,322
1059606,0,G,U,U,U,U,U,Y,430
1059607,0,N,U,Y,U,U,U,Y,234
1059608,0,N,U,U,U,U,U,N,322
1059609,0,U,U,U,U,U,U,Y,322
1059610,0,U,U,U,U,U,U,Y,162
1059611,0,S,U,U,U,U,U,N,384
1059612,0,I,U,U,U,Y,Y,Y,197
1059613,0,N,U,U,U,U,U,Y,93
1059614,0,N,U,U,U,U,U,N,384
1059615,0,R,U,U,U,U,U,N,384
1059616,0,O,U,U,U,U,Y,Y,322
1059617,0,N,U,U,Y,U,U,N,188
1059618,0,G,U,U,U,U,U,Y,430
1059619,0,N,U,U,U,U,U,Y,14
1059620,0,H,U,U,Y,Y,Y,Y,322
1059621,0,I,U,U,U,U,U,N,322
1059622,0,U,U,U,U,U,Y,Y,322
1059623,1,G,U,U,U,U,U,Y,430
1059624,0,Z,U,U,U,U,U,Y,384
1059625,0,H,U,U,U,U,U,N,430
1059626,0,N,U,U,U,U,Y,Y,5
1059627,1,S,U,U,U,U,U,Y,245
1059628,0,H,U,U,U,U,U,Y,132
1059629,0,U,U,U,Y,U,U,Y,322
1059630,0,Z,U,Y,U,U,U,Y,430
1059631,0,Z,U,U,U,U,U,Y,114
1059632,0,N,U,U,U,U,U,N,430
1059633,0,H,U,U,U,U,U,N,384
1059634,0,J,U,U,U,U,U,Y,384
1059635,0,I,U,U,U,U,U,Y,430
1059636,0,O,U,U,U,U,U,N,322
1059637,0,N,U,U,U,Y,Y,Y,322
1059638,0,S,U,U,U,U,U,Y,384
1059639,0,H,U,U,U,U,U,N,322
1059640,0,N,U,U,U,U,U,Y,384
1059641,0,H,U,U,U,U,U,N,322
1059642,0,U,U,U,U,U,U,N,322
1059643,0,H,Y,Y,U,U,U,Y,322
1059644,0,H,U,U,U,U,U,N,72
1059645,0,U,U,U,U,Y,Y,Y,491
1059646,0,U,U,U,U,U,U,N,322
1059647,0,U,U,U,U,U,U,N,384
1059648,0,G,U,U,U,U,U,Y,430
1059649,0,S,Y,Y,U,U,U,Y,322
1059650,0,N,U,U,U,U,U,N,384
1059651,0,S,Y,Y,Y,Y,U,Y,322
1059652,1,J,U,U,U,U,U,Y,430
1059653,0,I,U,U,U,U,U,Y,477
1059654,0,G,U,U,U,Y,Y,Y,132
1059655,0,J,U,U,U,U,U,N,37
1059656,0,H,U,U,U,U,U,N,384
1059657,0,H,U,U,U,U,U,N,276
1059658,0,N,U,Y,U,U,U,Y,322
1059659,0,R,U,U,U,U,U,N,58
1059660,0,N,U,U,U,U,U,N,11
1059661,,,,,,,,,128
1059662,0,F,U,U,U,U,U,Y,367
1059663,0,S,U,U,U,U,Y,Y,280
1059664,0,N,U,Y,Y,U,U,Y,322
1059665,0,Z,U,U,U,U,U,Y,100
1059666,0,D,U,U,U,U,Y,Y,322
1059667,0,S,U,U,U,U,U,N,322
1059668,0,N,U,U,U,U,U,Y,430
1059669,0,U,U,U,U,U,U,Y,491
1059670,0,N,U,U,U,U,Y,Y,430
1059671,0,U,U,U,U,U,U,N,322
1059672,0,D,U,U,U,U,U,Y,384
1059673,0,G,U,U,U,Y,Y,Y,384
1059674,0,N,U,U,U,U,U,N,430
1059675,0,I,U,U,U,U,U,Y,9
1059676,0,N,U,U,U,U,U,N,322
1059677,0,N,U,U,U,U,Y,Y,491
1059678,0,N,U,U,U,U,U,N,384
1059679,1,S,Y,U,U,U,U,Y,430
1059680,0,N,U,U,U,U,U,N,237
1059681,0,N,U,U,U,U,U,Y,491
1059682,0,S,Y,U,U,U,U,N,384
1059683,0,N,U,U,U,U,U,Y,322
1059684,0,G,U,U,U,U,U,Y,322
1059685,0,N,U,U,U,U,Y,Y,491
1059686,0,S,U,U,U,U,U,Y,384
1059687,0,O,U,U,U,U,U,N,322
1059688,0,H,Y,Y,Y,U,U,N,384
1059689,0,B,U,U,U,U,U,N,322
1059690,0,Z,U,U,U,U,U,Y,430
1059691,0,N,U,U,U,U,U,N,491
1059692,0,N,U,U,U,U,U,Y,430
1059693,1,N,U,U,U,U,Y,Y,189
1059694,0,N,U,U,U,U,U,Y,303
1059695,0,H,U,U,U,U,U,Y,491
1059696,0,Z,U,U,U,U,Y,Y,384
1059697,0,U,U,U,Y,Y,U,Y,124
1059698,0,N,U,U,U,U,U,Y,204
1059699,,,,,,,,,322
1059700,0,O,U,U,U,U,U,Y,384
1059701,0,O,U,U,U,U,U,N,430
1059702,0,O,U,U,U,U,U,N,322
1059703,0,N,U,U,U,U,U,N,384
1059704,1,H,U,U,U,U,U,Y,212
1059705,0,S,U,U,U,U,U,N,491
1059706,0,N,Y,U,U,U,U,Y,322
1059707,0,I,U,U,U,Y,Y,Y,245
1059708,0,H,U,U,U,U,U,Y,322
1059709,0,O,U,U,U,U,U,N,322
1059710,0,N,U,U,U,U,U,Y,39
1059711,0,D,U,U,U,U,U,N,430
1059712,0,N,U,U,U,U,U,N,384
1059713,0,Z,U,U,U,U,U,Y,317
1059714,0,O,U,U,U,U,U,N,430
1059715,0,N,U,Y,Y,Y,U,Y,491
1059716,0,S,U,U,U,U,U,Y,322
1059717,0,Z,U,U,U,U,U,Y,322
1059718,0,I,U,U,Y,Y,Y,Y,104
1059719,0,N,U,U,U,U,U,Y,193
1059720,0,N,U,U,U,U,U,N,491
1059721,0,N,U,U,U,U,U,Y,389
1059722,0,S,U,U,U,U,U,Y,430
1059723,0,N,U,U,U,U,U,Y,491
1059724,0,H,U,U,U,U,U,Y,384
1059725,0,H,U,U,U,U,U,Y,322
1059726,0,U,U,U,U,U,U,Y,16
1059727,0,N,U,U,U,U,U,N,384
1059728,0,N,U,U,U,U,U,Y,286
1059729,0,Z,U,U,U,U,U,N,384
1059730,0,N,U,U,U,U,U,Y,430
1059731,0,H,U,U,U,U,U,Y,384
1059732,0,N,U,U,U,U,U,Y,491
1059733,0,S,U,U,U,U,U,Y,322
1059734,0,G,U,U,U,U,Y,Y,63
1059735,0,G,U,U,U,U,U,N,430
1059736,0,N,U,U,U,Y,Y,Y,322
1059737,0,U,U,U,U,U,U,Y,285
1059738,0,N,U,U,U,U,U,N,384
1059739,0,H,U,U,U,U,U,Y,189
1059740,0,H,U,U,U,U,U,N,322
1059741,0,N,U,U,U,U,U,N,491
1059742,0,N,U,U,U,U,U,Y,187
1059743,0,N,U,U,U,U,U,Y,-1
1059744,0,J,U,Y,U,U,U,Y,286
1059745,,,,,,,,,322
1059746,0,O,U,U,U,U,U,Y,491
1059747,0,N,U,U,Y,U,U,N,430
1059748,0,S,U,U,U,U,U,N,491
1059749,0,G,U,U,U,U,U,N,322
1059750,0,H,U,U,U,U,U,Y,384
1059751,1,U,U,U,U,U,U,Y,145
1059752,0,S,U,U,U,U,U,N,322
1059753,0,N,U,U,U,U,U,N,384
1059754,0,B,U,U,U,U,U,N,491
1059755,0,H,U,U,U,U,U,N,322
1059756,0,H,U,U,U,U,U,N,491
1059757,0,N,U,U,U,U,U,N,430
1059758,0,S,U,U,U,U,U,Y,322
1059759,0,U,U,U,U,U,U,N,322
1059760,0,J,U,U,U,U,U,N,322
1059761,0,D,U,U,U,U,U,N,322
1059762,0,B,Y,U,U,U,U,Y,491
1059763,0,N,U,U,U,U,U,N,322
1059764,0,H,U,U,U,U,U,N,386
1059765,0,H,U,U,U,U,U,Y,160
1059766,0,G,U,U,U,U,U,Y,322
1059767,0,H,U,U,U,U,U,N,384
1059768,0,B,U,U,U,U,U,N,430
1059769,0,J,U,U,Y,Y,U,Y,322
1059770,0,D,U,U,U,U,U,N,430
1059771,0,U,U,U,U,U,U,N,49
1059772,0,U,U,U,U,U,U,Y,60
1059773,0,N,U,U,U,U,U,Y,321
1059774,0,H,U,Y,U,U,U,Y,429
1059775,0,N,U,U,U,U,U,Y,490
1059776,0,N,U,U,U,U,U,N,71
1059777,0,S,U,U,U,U,Y,Y,429
1059778,0,N,Y,U,U,U,U,N,321
1059779,0,B,U,U,U,U,U,N,321
1059780,0,H,U,U,U,U,U,N,99
1059781,0,O,U,U,U,U,U,Y,490
1059782,0,S,U,U,U,U,U,Y,321
1059783,0,S,U,U,U,U,U,Y,321
1059784,0,U,U,U,U,U,U,Y,4
1059785,0,O,U,U,U,U,U,N,429
1059786,0,U,U,U,U,U,U,Y,383
1059787,0,J,U,U,U,U,U,N,383
1059788,0,N,U,U,U,U,U,Y,321
1059789,0,S,U,U,U,U,U,Y,321
1059790,0,N,U,U,U,U,U,Y,60
1059791,0,N,U,U,U,U,U,N,383
1059792,0,S,U,U,U,U,U,N,321
1059793,0,J,U,U,U,U,U,N,383
1059794,0,Z,U,U,U,U,U,Y,321
1059795,0,J,U,U,U,U,U,Y,284
1059796,0,N,U,U,U,U,U,N,429
1059797,0,G,U,U,U,U,U,Y,383
1059798,0,D,U,U,U,U,U,Y,321
1059799,0,H,U,U,U,U,U,N,187
1059800,0,U,U,U,U,U,U,N,129
1059801,0,U,U,U,U,U,U,N,320
1059802,0,H,U,U,U,U,U,N,9
1059803,,,,,,,,,321
1059804,0,O,U,U,U,U,U,Y,369
1059805,0,N,U,U,U,U,U,Y,433
1059806,0,N,U,U,U,U,Y,Y,321
1059807,0,G,U,U,U,U,Y,Y,429
1059808,0,N,Y,U,U,U,U,Y,91
1059809,1,B,U,U,U,U,U,Y,182
1059810,0,N,U,U,U,U,U,Y,321
1059811,0,N,U,U,U,U,U,N,429
1059812,1,N,U,U,Y,Y,U,Y,429
1059813,0,N,U,U,U,U,U,N,31
1059814,0,G,U,U,U,U,U,Y,383
1059815,0,Z,U,U,U,U,U,N,383
1059816,0,N,U,U,U,Y,U,Y,490
1059817,0,S,U,U,U,U,U,Y,321
1059818,0,S,U,U,U,U,U,Y,490
1059819,0,S,Y,U,U,U,U,Y,490
1059820,0,H,U,U,U,U,U,N,427
1059821,0,Z,U,U,U,U,U,Y,429
1059822,0,G,U,U,U,U,U,N,321
1059823,0,S,U,Y,Y,Y,U,Y,321
1059824,0,N,U,U,U,U,U,N,490
1059825,0,N,U,U,U,U,U,N,134
1059826,1,O,U,U,U,U,U,Y,383
1059827,0,U,U,U,U,U,U,N,429
1059828,0,H,U,U,U,U,U,N,429
1059829,0,H,U,U,U,U,U,N,145
1059830,0,N,U,U,U,U,U,N,429
1059831,0,U,U,U,U,U,U,Y,321
1059832,0,S,U,U,U,U,U,Y,383
1059833,0,N,U,U,U,U,U,Y,383
1059834,0,G,U,U,U,U,U,Y,232
1059835,0,N,U,U,Y,Y,U,Y,41
1059836,0,I,U,U,U,U,U,Y,383
1059837,0,O,U,U,U,U,U,Y,321
1059838,0,S,U,U,U,U,Y,Y,429
1059839,0,Z,U,U,U,U,U,Y,143
1059840,0,O,U,U,U,U,U,N,22
1059841,0,H,U,U,U,U,U,N,92
1059842,0,B,U,U,U,U,U,Y,383
1059843,0,N,U,U,U,U,U,N,429
1059844,0,H,U,U,U,U,U,N,321
1059845,0,D,U,U,U,U,U,N,102
1059846,0,N,U,U,U,U,U,N,383
1059847,0,N,U,U,U,U,U,Y,490
1059848,0,N,U,U,U,U,U,Y,321
1059849,0,U,U,U,U,Y,Y,Y,48
1059850,0,N,U,U,U,U,U,Y,52
1059851,0,H,U,U,U,U,U,N,321
1059852,0,N,U,U,U,U,U,N,369
1059853,0,O,U,U,U,U,U,N,14
1059854,0,S,U,U,U,U,U,Y,321
1059855,0,N,U,U,U,U,U,N,321
1059856,0,S,U,U,U,U,U,N,383
1059857,0,N,U,U,U,U,U,Y,383
1059858,0,N,U,U,U,U,U,Y,334
1059859,0,N,U,U,Y,U,U,Y,429
1059860,0,H,U,U,U,U,U,N,20
1059861,0,F,U,U,U,U,U,N,383
1059862,0,U,U,U,U,U,U,N,35
1059863,0,H,U,U,U,U,U,N,429
1059864,0,N,U,Y,Y,U,U,N,260
1059865,0,N,U,U,U,U,U,N,127
1059866,0,H,U,U,U,U,U,N,79
1059867,0,U,U,U,U,U,U,Y,39
1059868,,,,,,,,,321
1059869,0,N,U,U,U,U,U,Y,321
1059870,0,G,U,U,U,U,U,Y,383
1059871,0,G,U,U,U,U,U,N,254
1059872,0,N,U,U,U,U,U,Y,146
1059873,0,H,Y,U,U,U,U,Y,297
1059874,0,S,U,U,U,U,U,Y,429
1059875,0,G,U,U,U,U,U,Y,490
1059876,0,I,U,U,U,U,U,Y,321
1059877,0,J,U,U,U,U,U,N,131
1059878,1,U,U,U,U,U,Y,Y,153
1059879,0,U,U,U,Y,U,Y,Y,30
1059880,0,N,U,U,U,U,U,Y,321
1059881,0,S,U,U,U,U,U,Y,321
1059882,,,,,,,,,321
1059883,0,H,U,U,U,U,U,Y,383
1059884,0,N,U,U,U,U,U,Y,321
1059885,0,G,U,U,U,Y,U,Y,321
1059886,0,S,U,U,U,U,U,N,490
1059887,0,F,U,U,U,U,U,N,313
1059888,0,S,U,U,U,U,U,Y,321
1059889,1,N,U,U,U,Y,Y,Y,490
1059890,1,J,U,U,Y,U,U,Y,429
1059891,0,N,U,U,U,U,U,N,383
1059892,0,H,U,U,U,U,U,Y,429
1059893,0,N,U,U,U,U,U,N,115
1059894,0,O,U,U,U,U,U,Y,307
1059895,0,N,U,U,U,U,U,N,429
1059896,0,N,U,U,U,Y,U,Y,51
1059897,0,B,U,Y,Y,U,U,Y,321
1059898,0,N,U,U,U,U,U,N,321
1059899,0,I,U,U,U,U,U,Y,490
1059900,0,S,U,U,U,U,U,Y,383
1059901,1,N,U,U,U,Y,U,Y,383
1059902,0,N,U,U,U,U,U,Y,429
1059903,0,G,U,U,U,U,U,N,321
1059904,0,S,U,U,U,U,Y,Y,321
1059905,0,N,U,U,U,U,U,N,383
1059906,0,G,U,U,U,U,U,N,264
1059907,0,S,U,U,U,U,U,Y,122
1059908,0,U,U,U,U,U,U,N,321
1059909,0,J,U,U,U,Y,Y,Y,429
1059910,0,N,U,U,U,U,U,N,321
1059911,0,U,U,U,U,U,U,Y,383
1059912,0,N,U,U,U,U,Y,Y,429
1059913,0,S,U,U,U,U,U,N,321
1059914,0,N,U,U,U,U,Y,Y,233
1059915,0,H,U,U,U,U,U,Y,55
1059916,0,N,U,U,U,U,U,N,321
1059917,0,H,U,U,U,U,U,N,5
1059918,0,U,U,U,Y,Y,Y,Y,321
1059919,0,N,U,U,U,Y,Y,Y,321
1059920,0,U,U,U,U,Y,Y,Y,321
1059921,0,H,U,U,U,U,U,Y,490
1059922,0,U,U,U,U,U,U,N,321
1059923,0,H,U,U,U,U,U,Y,347
1059924,0,S,U,U,U,U,U,Y,383
1059925,0,N,U,U,U,U,U,Y,383
1059926,0,N,U,U,U,U,U,Y,490
1059927,0,N,U,U,U,U,U,Y,383
1059928,0,U,U,U,U,U,U,Y,321
1059929,0,O,U,U,U,U,U,Y,383
1059930,0,N,U,U,U,U,U,N,321
1059931,0,N,U,U,U,U,U,N,87
1059932,0,O,U,U,U,U,U,Y,321
1059933,0,N,U,U,U,U,U,N,381
1059934,0,H,U,U,U,Y,Y,Y,490
1059935,0,I,U,U,U,U,U,Y,321
1059936,1,U,U,U,U,U,Y,Y,383
1059937,0,J,U,U,U,U,U,Y,383
1059938,0,N,U,U,U,U,U,N,321
1059939,0,N,U,U,U,U,U,Y,383
1059940,0,N,U,U,U,U,Y,Y,490
1059941,0,U,U,U,U,U,U,N,321
1059942,0,U,U,U,U,U,U,N,321
1059943,0,S,U,U,U,Y,U,Y,321
1059944,0,H,U,U,U,U,U,Y,321
1059945,0,S,U,U,U,U,U,N,488
1059946,0,N,U,U,U,U,Y,N,383
1059947,0,B,U,U,U,U,U,Y,224
1059948,0,I,U,U,U,U,U,Y,429
1059949,0,N,U,U,U,U,U,N,170
1059950,0,H,U,U,U,U,U,Y,429
1059951,0,N,U,U,U,U,Y,Y,68
1059952,0,N,U,U,U,U,U,N,38
1059953,0,J,U,U,U,U,U,Y,383
1059954,0,N,U,U,U,U,U,N,383
1059955,0,H,U,U,U,U,U,N,383
1059956,1,Z,U,Y,U,Y,U,Y,490
1059957,0,H,U,U,U,U,U,Y,383
1059958,0,H,Y,U,U,Y,U,Y,188
1059959,0,N,U,U,U,U,U,Y,429
1059960,0,H,U,U,U,U,U,Y,229
1059961,0,S,U,U,U,Y,Y,Y,383
1059962,1,U,U,U,U,U,U,Y,429
1059963,0,U,U,U,U,U,U,Y,321
1059964,0,H,U,U,U,U,U,Y,383
1059965,0,H,U,U,U,U,U,N,383
1059966,0,G,U,U,U,U,U,N,21
1059967,0,O,U,U,U,U,U,N,490
1059968,0,N,U,U,U,U,U,Y,320
1059969,0,G,U,U,Y,U,U,Y,320
1059970,0,N,U,Y,U,U,U,Y,428
1059971,0,D,U,U,U,U,U,N,320
1059972,0,U,U,U,U,U,U,Y,320
1059973,0,H,U,U,U,U,U,N,320
1059974,0,S,U,U,U,U,U,Y,489
1059975,0,J,U,U,U,U,U,Y,382
1059976,0,U,U,U,U,U,U,Y,382
1059977,0,U,U,U,U,U,U,Y,320
1059978,0,R,U,U,U,U,U,Y,13
1059979,0,U,U,U,U,U,U,N,428
1059980,0,N,U,Y,Y,U,U,Y,320
1059981,0,N,U,U,U,U,U,Y,320
1059982,0,U,U,U,U,U,U,N,382
1059983,0,F,U,U,U,Y,Y,Y,428
1059984,1,N,U,U,U,U,Y,Y,382
1059985,0,N,U,U,Y,U,U,Y,428
1059986,0,G,U,U,U,U,U,N,243
1059987,0,U,Y,U,U,U,U,Y,489
1059988,0,F,U,U,U,U,U,Y,320
1059989,0,S,U,U,U,U,U,Y,382
1059990,0,S,U,U,Y,U,U,Y,320
1059991,0,J,U,U,U,U,U,N,382
1059992,0,N,U,U,U,U,U,Y,382
1059993,0,N,U,U,U,Y,Y,Y,95
1059994,0,U,U,U,U,U,U,N,320
1059995,0,N,U,U,Y,U,U,Y,320
1059996,0,S,U,U,U,U,U,N,319
1059997,1,B,U,U,U,Y,U,Y,382
1059998,0,N,U,U,U,U,U,Y,320
1059999,0,S,U,U,U,U,U,N,457
1060000,0,H,U,U,U,U,U,N,103
1060001,0,G,U,U,U,Y,U,Y,79
1060002,0,N,U,U,U,U,U,Y,37
1060003,0,N,U,U,U,U,U,Y,489
1060004,0,O,U,U,U,U,U,Y,428
1060005,0,N,U,U,U,U,U,Y,99
1060006,0,I,Y,Y,Y,U,U,Y,98
1060007,0,N,U,U,U,U,U,N,81
1060008,0,N,U,U,U,U,U,Y,489
1060009,1,N,U,U,U,U,U,Y,382
1060010,1,F,U,U,U,U,U,N,320
1060011,0,N,U,U,U,U,U,N,382
1060012,0,H,U,U,U,U,U,N,89
1060013,0,O,U,U,U,U,U,Y,428
1060014,0,N,U,U,U,U,U,Y,95
1060015,0,N,U,U,U,U,U,N,55
1060016,0,N,U,U,U,U,U,N,226
1060017,0,U,U,U,U,U,U,Y,39
1060018,0,G,U,U,U,U,U,Y,320
1060019,0,Z,U,U,U,U,U,Y,320
1060020,0,N,U,U,U,U,U,N,320
1060021,0,I,U,U,Y,U,U,Y,382
1060022,0,U,U,U,U,U,U,N,320
1060023,0,Z,U,U,U,U,U,Y,382
1060024,0,G,U,U,U,U,U,Y,428
1060025,0,G,U,U,U,U,U,Y,320
1060026,0,S,U,U,U,U,U,N,382
1060027,0,U,U,U,U,U,U,N,320
1060028,0,J,U,U,U,U,U,Y,364
1060029,0,N,U,U,U,U,U,N,428
1060030,0,N,U,U,U,U,U,N,382
1060031,0,U,U,U,U,U,U,N,382
1060032,0,N,U,U,U,U,U,Y,428
1060033,0,U,U,U,U,U,U,Y,320
1060034,0,H,U,U,U,U,U,Y,382
1060035,0,N,U,U,U,U,U,Y,320
1060036,0,O,U,U,U,U,U,N,320
1060037,0,I,U,U,U,U,U,N,320
1060038,0,O,U,U,Y,Y,Y,Y,320
1060039,0,J,U,U,U,U,U,Y,320
1060040,0,F,U,U,U,Y,U,Y,489
1060041,0,F,Y,U,U,U,U,Y,320
1060042,0,G,U,U,U,U,U,N,320
1060043,1,U,U,U,Y,Y,Y,Y,320
1060044,0,N,U,U,U,U,U,Y,320
1060045,0,N,U,U,Y,U,U,Y,489
1060046,0,Z,U,U,Y,U,U,Y,428
1060047,0,R,U,U,U,U,U,N,320
1060048,1,N,U,Y,U,Y,U,Y,428
1060049,0,N,U,Y,U,U,Y,Y,242
1060050,0,S,U,U,U,U,U,Y,489
1060051,1,J,U,U,U,U,U,Y,233
1060052,0,Z,U,U,U,U,U,N,123
1060053,0,N,U,U,U,U,U,N,428
1060054,0,N,U,U,U,U,U,Y,382
1060055,1,N,U,U,U,U,U,Y,320
1060056,0,N,U,U,U,Y,Y,Y,116
1060057,0,N,U,U,U,U,U,N,91
1060058,0,N,U,Y,Y,U,U,Y,320
1060059,0,F,U,U,U,U,U,Y,489
1060060,0,U,U,U,U,U,U,N,320
1060061,0,S,U,U,U,U,U,Y,253
1060062,0,G,U,U,U,Y,Y,Y,320
1060063,0,O,U,U,U,U,U,Y,428
1060064,0,R,U,U,U,U,U,Y,26
1060065,0,H,U,U,U,U,U,Y,489
1060066,0,N,U,U,U,Y,Y,Y,320
1060067,0,U,U,U,U,U,U,N,320
1060068,0,S,U,U,U,U,U,N,428
1060069,0,N,U,U,U,Y,Y,Y,489
1060070,0,H,U,U,U,U,U,Y,382
1060071,0,F,U,U,U,U,U,N,28
1060072,0,I,U,U,U,U,U,Y,428
1060073,0,J,U,U,U,Y,Y,Y,382
1060074,0,U,U,U,U,Y,U,Y,34
1060075,0,S,U,U,U,U,U,Y,428
1060076,0,J,U,Y,Y,U,U,N,428
1060077,0,G,U,U,U,U,U,N,320
1060078,1,F,U,U,U,U,U,Y,298
1060079,0,N,U,U,U,U,U,Y,382
1060080,0,N,U,U,U,U,U,N,382
1060081,0,I,U,U,U,U,U,Y,224
1060082,1,H,U,U,U,U,U,Y,397
1060083,0,N,Y,Y,Y,Y,U,Y,320
1060084,0,N,U,U,U,U,U,N,75
1060085,0,U,U,U,U,U,U,Y,382
1060086,0,Z,U,U,U,U,U,Y,320
1060087,0,S,U,U,U,U,U,Y,364
1060088,0,S,U,U,U,U,U,Y,428
1060089,0,Z,U,U,U,U,U,N,78
1060090,0,N,U,U,U,U,Y,Y,488
1060091,0,N,U,U,U,U,U,Y,320
1060092,0,R,U,U,U,U,U,Y,162
1060093,0,O,U,U,U,U,U,Y,320
1060094,0,H,U,U,U,U,U,N,25
1060095,0,G,U,U,U,U,U,N,320
1060096,0,N,U,U,U,U,U,N,320
1060097,0,U,U,U,U,U,U,Y,382
1060098,0,F,U,U,U,U,U,Y,428
1060099,0,N,U,U,U,U,U,Y,382
1060100,0,I,U,U,U,U,U,Y,21
1060101,0,O,U,U,Y,U,U,Y,320
1060102,0,U,U,U,U,U,U,N,320
1060103,0,H,U,U,U,U,U,Y,382
1060104,0,B,U,U,U,U,U,N,489
1060105,0,S,U,U,U,U,U,Y,489
1060106,1,N,U,U,U,U,U,Y,320
1060107,0,I,U,U,U,U,U,Y,428
1060108,0,G,U,U,U,U,U,Y,382
1060109,0,N,U,U,U,U,U,Y,428
1060110,0,N,U,U,U,U,U,Y,291
1060111,0,N,U,U,U,U,U,N,320
1060112,0,Z,U,U,U,U,U,N,213
1060113,0,F,U,U,U,U,U,Y,382
1060114,0,B,U,U,U,U,U,N,320
1060115,0,H,U,U,U,U,U,Y,320
1060116,0,N,U,U,U,U,Y,Y,320
1060117,0,S,U,U,U,Y,U,Y,382
1060118,0,N,U,U,U,U,U,N,428
1060119,0,O,U,U,U,U,U,Y,26
1060120,0,I,U,U,U,U,U,N,382
1060121,0,H,U,U,U,U,U,N,428
1060122,0,G,U,U,Y,Y,Y,Y,320
1060123,0,N,U,U,U,Y,U,Y,320
1060124,0,Z,U,U,U,U,U,Y,320
1060125,0,H,U,U,U,U,U,Y,382
1060126,0,O,U,U,U,U,U,Y,320
1060127,0,N,U,U,U,U,U,Y,489
1060128,0,N,U,U,U,U,U,N,3
1060129,0,O,U,U,Y,Y,U,Y,428
1060130,0,R,U,U,U,U,U,Y,9
1060131,0,B,U,U,U,U,U,N,489
1060132,0,I,U,U,U,U,U,Y,382
1060133,0,U,U,U,Y,Y,U,Y,489
1060134,0,H,U,U,U,U,U,Y,489
1060135,0,H,U,Y,U,U,U,Y,428
1060136,0,J,U,U,U,U,U,N,489
1060137,0,N,U,U,U,Y,Y,Y,320
1060138,1,O,U,Y,Y,Y,U,Y,320
1060139,0,N,U,U,U,U,U,N,157
1060140,0,I,U,U,U,U,Y,Y,320
1060141,0,H,U,U,U,U,U,N,320
1060142,0,Z,U,U,U,U,U,N,218
1060143,0,N,U,U,U,U,U,Y,489
1060144,0,U,U,U,U,Y,Y,Y,320
1060145,1,H,U,U,U,U,U,Y,320
1060146,0,S,U,U,U,U,Y,Y,382
1060147,,,,,,,,,320
1060148,0,H,U,U,U,U,U,N,264
1060149,0,B,U,U,U,U,U,N,489
1060150,0,N,U,U,U,Y,Y,Y,428
1060151,0,U,U,U,U,U,Y,Y,425
1060152,0,N,U,Y,U,U,U,Y,320
1060153,0,N,U,Y,Y,Y,Y,Y,382
1060154,0,Z,U,U,U,U,U,Y,164
1060155,0,S,U,U,U,U,U,Y,489
1060156,,,,,,,,,489
1060157,0,D,Y,Y,U,U,U,Y,320
1060158,0,Z,U,U,U,U,U,Y,245
1060159,0,N,U,U,U,U,U,N,382
1060160,0,N,U,U,U,U,U,N,382
1060161,,,,,,,,,111
1060162,0,H,U,U,U,Y,U,Y,489
1060163,0,O,U,U,U,U,U,N,428
1060164,0,U,U,U,U,U,U,Y,320
1060165,1,S,Y,U,U,U,Y,Y,320
1060166,0,S,U,U,U,U,U,Y,320
1060167,0,N,U,U,U,U,U,N,320
1060168,0,U,U,U,U,U,U,Y,320
1060169,0,B,U,U,U,U,U,Y,319
1060170,0,Z,U,U,U,U,U,N,319
1060171,0,N,U,U,Y,U,U,Y,427
1060172,0,S,U,U,U,U,U,Y,427
1060173,0,G,U,U,U,U,Y,Y,217
1060174,0,H,U,U,U,U,U,N,62
1060175,0,I,U,U,U,Y,U,Y,381
1060176,1,N,U,U,Y,Y,U,Y,381
1060177,0,U,U,U,U,U,U,Y,488
1060178,0,O,U,U,U,U,U,Y,108
1060179,0,N,Y,Y,U,U,U,Y,427
1060180,0,N,U,U,U,U,U,N,427
1060181,0,N,U,U,U,U,U,Y,427
1060182,0,N,U,U,U,Y,U,N,427
1060183,0,U,U,U,U,U,Y,Y,381
1060184,0,U,U,U,U,U,U,Y,427
1060185,0,I,U,U,U,U,U,N,319
1060186,0,H,U,U,U,U,U,Y,207
1060187,0,J,U,U,U,U,Y,Y,427
