Customer_ID,attempt_Mean
1055346,0.666666667
1055347,338.3333333
1055348,85.33333333
1055349,138.6666667
1055350,83.66666667
1055351,331.6666667
1055352,86
1055353,37
1055354,165.3333333
1055355,203.6666667
1055356,16
1055357,94.66666667
1055358,206
1055359,41.66666667
1055360,13.66666667
1055361,75.66666667
1055362,101.3333333
1055363,90.66666667
1055364,85.33333333
1055365,718.6666667
1055366,133.6666667
1055367,0
1055368,59
1055369,332.6666667
1055370,143
1055371,183.3333333
1055372,199.6666667
1055373,152.6666667
1055374,13.33333333
1055375,91.33333333
1055376,41
1055377,212.3333333
1055378,198
1055379,173.3333333
1055380,104.3333333
1055381,159
1055382,312.6666667
1055383,137.3333333
1055384,108.6666667
1055385,42.66666667
1055386,186
1055387,54.33333333
1055388,48.66666667
1055389,353.6666667
1055390,49.33333333
1055391,419.3333333
1055392,3.666666667
1055393,304.6666667
1055394,287.3333333
1055395,31.66666667
1055396,172.6666667
1055397,63.66666667
1055398,19
1055399,214.3333333
1055400,19
1055401,156.6666667
1055402,263.6666667
1055403,146
1055404,44
1055405,138.6666667
1055406,52.66666667
1055407,115.3333333
1055408,63.33333333
1055409,213.6666667
1055410,96.33333333
1055411,21
1055412,107.3333333
1055413,114
1055414,92
1055415,22
1055416,81.33333333
1055417,33.66666667
1055418,305.6666667
1055419,173.3333333
1055420,381.6666667
1055421,237
1055422,76.66666667
1055423,34.33333333
1055424,103
1055425,178
1055426,238
1055427,246.3333333
1055428,121
1055429,504
1055430,88
1055431,65
1055432,192.6666667
1055433,202.6666667
1055434,26.33333333
1055435,141.6666667
1055436,149.6666667
1055437,460
1055438,0
1055439,10.33333333
1055440,64
1055441,142.3333333
1055442,1033.666667
1055443,98.66666667
1055444,165
1055445,237.3333333
1055446,61.33333333
1055447,7.333333333
1055448,484.3333333
1055449,65.33333333
1055450,98.33333333
1055451,122
1055452,26.66666667
1055453,214.6666667
1055454,67
1055455,53.33333333
1055456,46.66666667
1055457,274.3333333
1055458,119.3333333
1055459,415.3333333
1055460,36.66666667
1055461,2.666666667
1055462,104.6666667
1055463,90.33333333
1055464,123.6666667
1055465,12.33333333
1055466,40
1055467,149.6666667
1055468,12.33333333
1055469,364
1055470,55.33333333
1055471,4
1055472,52
1055473,148.6666667
1055474,55
1055475,65.33333333
1055476,71
1055477,32.66666667
1055478,102.6666667
1055479,78.66666667
1055480,17.33333333
1055481,349.3333333
1055482,51.33333333
1055483,85.66666667
1055484,241
1055485,133.3333333
1055486,708
1055487,59
1055488,29.33333333
1055489,287
1055490,223
1055491,8.666666667
1055492,117.3333333
1055493,29.33333333
1055494,230.6666667
1055495,54.66666667
1055496,413.6666667
1055497,91.33333333
1055498,8
1055499,62.33333333
1055500,156
1055501,129
1055502,224
1055503,301.3333333
1055504,58.33333333
1055505,5.333333333
1055506,26
1055507,120.3333333
1055508,306.6666667
1055509,298.6666667
1055510,95.66666667
1055511,85.33333333
1055512,96
1055513,308
1055514,139.6666667
1055515,380.3333333
1055516,280
1055517,1.333333333
1055518,6
1055519,58
1055520,147.6666667
1055521,27.66666667
1055522,351.3333333
1055523,24.66666667
1055524,48
1055525,11.33333333
1055526,40
1055527,153.3333333
1055528,32.33333333
1055529,44
1055530,129.6666667
1055531,200.6666667
1055532,429
1055533,88
1055534,39
1055535,16.33333333
1055536,86
1055537,310.6666667
1055538,157.3333333
1055539,606.6666667
1055540,95
1055541,66
1055542,94.66666667
1055543,12
1055544,11.33333333
1055545,25.33333333
1055546,43
1055547,49.33333333
1055548,619.6666667
1055549,182
1055550,45.66666667
1055551,132
1055552,36.33333333
1055553,0
1055554,238.3333333
1055555,219
1055556,29.33333333
1055557,164.6666667
1055558,24
1055559,498.6666667
1055560,279.6666667
1055561,67.66666667
1055562,65
1055563,96.33333333
1055564,0
1055565,30
1055566,178.6666667
1055567,1.333333333
1055568,115
1055569,46.66666667
1055570,161.6666667
1055571,530.3333333
1055572,78
1055573,150.6666667
1055574,30
1055575,88.66666667
1055576,19.33333333
1055577,79.66666667
1055578,174.6666667
1055579,27
1055580,138
1055581,298.3333333
1055582,134.3333333
1055583,1.666666667
1055584,304.6666667
1055585,132.6666667
1055586,23.66666667
1055587,304
1055588,65.33333333
1055589,168.6666667
1055590,125.6666667
1055591,356.6666667
1055592,0
1055593,494
1055594,216
1055595,18.33333333
1055596,51
1055597,131
1055598,142
1055599,72
1055600,5
1055601,393.3333333
1055602,151
1055603,93.33333333
1055604,157.3333333
1055605,0
1055606,45.33333333
1055607,17
1055608,169
1055609,122.3333333
1055610,21
1055611,170.6666667
1055612,572.6666667
1055613,161
1055614,2.333333333
1055615,16.33333333
1055616,66.33333333
1055617,88.33333333
1055618,64.33333333
1055619,51.66666667
1055620,709.6666667
1055621,177.6666667
1055622,18.33333333
1055623,169
1055624,69.66666667
1055625,75
1055626,98.66666667
1055627,165.6666667
1055628,150
1055629,358.3333333
1055630,55.66666667
1055631,18
1055632,111
1055633,231.6666667
1055634,273.6666667
1055635,112.6666667
1055636,161.3333333
1055637,59.33333333
1055638,42
1055639,417.3333333
1055640,44.33333333
1055641,64.66666667
1055642,134.6666667
1055643,52.33333333
1055644,29.33333333
1055645,642
1055646,186
1055647,40.33333333
1055648,279
1055649,960.3333333
1055650,26
1055651,166.3333333
1055652,315
1055653,0
1055654,379
1055655,75
1055656,292.6666667
1055657,35.66666667
1055658,204.3333333
1055659,30
1055660,318
1055661,98.66666667
1055662,109.3333333
1055663,101.3333333
1055664,82.33333333
1055665,46.33333333
1055666,65
1055667,262
1055668,17.33333333
1055669,206.3333333
1055670,397.6666667
1055671,68.66666667
1055672,61
1055673,7.333333333
1055674,83.33333333
1055675,21.66666667
1055676,0
1055677,208.6666667
1055678,116.3333333
1055679,226.6666667
1055680,68.33333333
1055681,80.33333333
1055682,33
1055683,118
1055684,230
1055685,59.66666667
1055686,9
1055687,213.6666667
1055688,26
1055689,64.66666667
1055690,31.66666667
1055691,50.66666667
1055692,844
1055693,21.66666667
1055694,16.66666667
1055695,44.33333333
1055696,27.66666667
1055697,59
1055698,109.3333333
1055699,960
1055700,161
1055701,132.3333333
1055702,195.6666667
1055703,30
1055704,293
1055705,413
1055706,257.3333333
1055707,120.6666667
1055708,76.33333333
1055709,58.66666667
1055710,45.33333333
1055711,112.6666667
1055712,39.33333333
1055713,52
1055714,185.6666667
1055715,98.33333333
1055716,198.6666667
1055717,104
1055718,423.6666667
1055719,381.3333333
1055720,49.33333333
1055721,77.33333333
1055722,289
1055723,87.33333333
1055724,58.33333333
1055725,93.33333333
1055726,119.6666667
1055727,87.66666667
1055728,407.3333333
1055729,216.3333333
1055730,282.3333333
1055731,50.66666667
1055732,119
1055733,207
1055734,50
1055735,96.66666667
1055736,293
1055737,230
1055738,169.6666667
1055739,387
1055740,218.3333333
1055741,324
1055742,173.3333333
1055743,233.6666667
1055744,100.6666667
1055745,60.33333333
1055746,314
1055747,86
1055748,152.6666667
1055749,258.6666667
1055750,313
1055751,106
1055752,120.3333333
1055753,47
1055754,43
1055755,240.6666667
1055756,374.6666667
1055757,243
1055758,256.6666667
1055759,91
1055760,207.3333333
1055761,331.3333333
1055762,348
1055763,0
1055764,213.3333333
1055765,86.33333333
1055766,466.3333333
1055767,75
1055768,7.666666667
1055769,23.33333333
1055770,127.3333333
1055771,0
1055772,855.3333333
1055773,423.6666667
1055774,72.66666667
1055775,92.33333333
1055776,0
1055777,115
1055778,34.33333333
1055779,266
1055780,159
1055781,108
1055782,142
1055783,115
1055784,1.666666667
1055785,66
1055786,224.3333333
1055787,10.33333333
1055788,14.33333333
1055789,104.6666667
1055790,0
1055791,4.666666667
1055792,60.66666667
1055793,92
1055794,173.3333333
1055795,69.66666667
1055796,102.6666667
1055797,161.3333333
1055798,133
1055799,55.33333333
1055800,233
1055801,81
1055802,83
1055803,294.3333333
1055804,91
1055805,41
1055806,166
1055807,299
1055808,260
1055809,120.6666667
1055810,71.33333333
1055811,15.33333333
1055812,181
1055813,45
1055814,5
1055815,131.3333333
1055816,55.66666667
1055817,35
1055818,543.6666667
1055819,77.33333333
1055820,0
1055821,104.3333333
1055822,92.33333333
1055823,101
1055824,26
1055825,12
1055826,1100
1055827,176
1055828,205.3333333
1055829,109
1055830,43.66666667
1055831,6.666666667
1055832,101
1055833,5.333333333
1055834,182.6666667
1055835,40.33333333
1055836,102.6666667
1055837,168.6666667
1055838,452.6666667
1055839,143
1055840,49.66666667
1055841,0.666666667
1055842,80
1055843,573
1055844,286.3333333
1055845,10.66666667
1055846,32.66666667
1055847,159.6666667
1055848,220.6666667
1055849,83
1055850,38.66666667
1055851,285.3333333
1055852,262.6666667
1055853,37
1055854,23.66666667
1055855,293.3333333
1055856,8.333333333
1055857,49
1055858,40.66666667
1055859,483.6666667
1055860,52
1055861,147
1055862,19.66666667
1055863,155.3333333
1055864,203
1055865,140
1055866,181.6666667
1055867,155
1055868,60.33333333
1055869,175
1055870,75
1055871,32.33333333
1055872,232
1055873,8.666666667
1055874,182.6666667
1055875,161
1055876,103.3333333
1055877,26.33333333
1055878,115.3333333
1055879,86.33333333
1055880,263
1055881,226
1055882,234.3333333
1055883,4.666666667
1055884,89.66666667
1055885,19.33333333
1055886,265.3333333
1055887,3
1055888,80.33333333
1055889,689.6666667
1055890,495
1055891,58
1055892,251.6666667
1055893,60
1055894,126.3333333
1055895,166.3333333
1055896,62.33333333
1055897,1.666666667
1055898,7
1055899,588
1055900,189.3333333
1055901,69.66666667
1055902,303.3333333
1055903,335.6666667
1055904,663.6666667
1055905,82
1055906,846.3333333
1055907,99.33333333
1055908,69.66666667
1055909,379.6666667
1055910,72.33333333
1055911,111
1055912,510.3333333
1055913,301
1055914,10.33333333
1055915,90.66666667
1055916,167.6666667
1055917,191.3333333
1055918,77.66666667
1055919,202
1055920,49
1055921,164
1055922,134.6666667
1055923,45.66666667
1055924,354
1055925,25
1055926,210.3333333
1055927,198.3333333
1055928,653.6666667
1055929,184.6666667
1055930,283.6666667
1055931,75.66666667
1055932,313.3333333
1055933,91.66666667
1055934,352
1055935,160
1055936,20.66666667
1055937,214.3333333
1055938,219.6666667
1055939,666
1055940,320.3333333
1055941,160.3333333
1055942,149
1055943,233
1055944,320.6666667
1055945,3
1055946,53
1055947,637
1055948,224
1055949,93
1055950,39.66666667
1055951,148.3333333
1055952,256.3333333
1055953,59.33333333
1055954,94.33333333
1055955,37.33333333
1055956,75.66666667
1055957,38.33333333
1055958,113.3333333
1055959,19.33333333
1055960,121.3333333
1055961,265.3333333
1055962,117
1055963,478.6666667
1055964,114
1055965,0
1055966,86.66666667
1055967,229.3333333
1055968,88
1055969,78
1055970,785
1055971,153.3333333
1055972,9
1055973,327.6666667
1055974,78
1055975,83.33333333
1055976,36.66666667
1055977,67
1055978,71.33333333
1055979,170.6666667
1055980,114
1055981,221.6666667
1055982,28
1055983,396.6666667
1055984,148.6666667
1055985,376
1055986,70.33333333
1055987,37.33333333
1055988,89
1055989,208.6666667
1055990,67.66666667
1055991,3.666666667
1055992,206.3333333
1055993,857.6666667
1055994,104
1055995,40.33333333
1055996,7.333333333
1055997,106
1055998,11
1055999,101.6666667
1056000,102
1056001,161.3333333
1056002,440
1056003,68.33333333
1056004,30
1056005,150
1056006,128.6666667
1056007,156
1056008,0
1056009,31.66666667
1056010,143.6666667
1056011,3.333333333
1056012,46.66666667
1056013,191
1056014,379
1056015,62.33333333
1056016,252.3333333
1056017,96.66666667
1056018,289
1056019,0
1056020,120
1056021,0
1056022,10.33333333
1056023,403
1056024,0
1056025,211
1056026,0
1056027,87
1056028,90
1056029,72.66666667
1056030,198
1056031,280.6666667
1056032,327.3333333
1056033,10
1056034,319.3333333
1056035,0
1056036,5
1056037,52.66666667
1056038,227.6666667
1056039,384.6666667
1056040,100.3333333
1056041,95
1056042,140
1056043,170.3333333
1056044,89
1056045,108.3333333
1056046,80.33333333
1056047,2.333333333
1056048,3
1056049,222.3333333
1056050,213.6666667
1056051,154
1056052,312
1056053,41.66666667
1056054,84
1056055,180.3333333
1056056,214.3333333
1056057,165.3333333
1056058,0.666666667
1056059,56.66666667
1056060,307
1056061,189
1056062,245.3333333
1056063,9
1056064,49.33333333
1056065,53.66666667
1056066,324.3333333
1056067,72
1056068,41.33333333
1056069,99
1056070,253.6666667
1056071,337.3333333
1056072,123.6666667
1056073,283.6666667
1056074,12
1056075,134
1056076,7
1056077,190
1056078,164
1056079,103.3333333
1056080,151
1056081,886.3333333
1056082,0.333333333
1056083,95.66666667
1056084,95.66666667
1056085,279.3333333
1056086,46.33333333
1056087,147.3333333
1056088,259
1056089,116.6666667
1056090,33.33333333
1056091,30.66666667
1056092,402.3333333
1056093,33.66666667
1056094,76.33333333
1056095,68.66666667
1056096,32.66666667
1056097,10.33333333
1056098,5.666666667
1056099,596.3333333
1056100,0
1056101,23.33333333
1056102,318.3333333
1056103,128.6666667
1056104,85
1056105,87.33333333
1056106,217
1056107,133.3333333
1056108,67.33333333
1056109,91.66666667
1056110,113
1056111,224
1056112,52.33333333
1056113,25
1056114,93
1056115,506
1056116,293
1056117,118
1056118,357.6666667
1056119,191.3333333
1056120,41.66666667
1056121,327
1056122,157.3333333
1056123,109.6666667
1056124,18.33333333
1056125,198
1056126,179
1056127,189.3333333
1056128,154.3333333
1056129,41
1056130,90
1056131,122.3333333
1056132,74
1056133,39.66666667
1056134,423
1056135,46
1056136,5.333333333
1056137,38
1056138,10.66666667
1056139,40.33333333
1056140,129
1056141,335.6666667
1056142,87
1056143,106
1056144,1230.333333
1056145,223.6666667
1056146,16
1056147,148
1056148,80.33333333
1056149,44.66666667
1056150,0
1056151,141
1056152,117.6666667
1056153,287.6666667
1056154,467.3333333
1056155,406.6666667
1056156,77.66666667
1056157,247.6666667
1056158,279.6666667
1056159,428.6666667
1056160,241.3333333
1056161,377.3333333
1056162,42
1056163,374.6666667
1056164,74.66666667
1056165,15
1056166,50.66666667
1056167,58.33333333
1056168,135
1056169,7.666666667
1056170,226.6666667
1056171,141.6666667
1056172,185.3333333
1056173,17
1056174,77.66666667
1056175,262.3333333
1056176,100
1056177,1.333333333
1056178,26.66666667
1056179,46
1056180,2.333333333
1056181,67.66666667
1056182,41.33333333
1056183,135.6666667
1056184,11.33333333
1056185,832
1056186,235
1056187,130
1056188,64.33333333
1056189,38.33333333
1056190,9.666666667
1056191,38.66666667
1056192,81
1056193,73.66666667
1056194,36
1056195,119.6666667
1056196,59
1056197,33.33333333
1056198,380
1056199,59.66666667
1056200,39.66666667
1056201,446.6666667
1056202,464.3333333
1056203,477.6666667
1056204,33.66666667
1056205,335.3333333
1056206,0
1056207,87
1056208,183.6666667
1056209,317.6666667
1056210,18
1056211,91.33333333
1056212,213
1056213,479.6666667
1056214,183.6666667
1056215,294.3333333
1056216,26.33333333
1056217,21
1056218,67
1056219,251.3333333
1056220,75.66666667
1056221,64
1056222,160
1056223,116.6666667
1056224,308
1056225,169
1056226,260
1056227,11
1056228,126.3333333
1056229,137
1056230,237.3333333
1056231,2.333333333
1056232,143.3333333
1056233,246
1056234,20.66666667
1056235,19.33333333
1056236,27
1056237,18.66666667
1056238,58.66666667
1056239,105.6666667
1056240,504
1056241,30.33333333
1056242,100.6666667
1056243,59.33333333
1056244,264
1056245,112
1056246,337.6666667
1056247,181.3333333
1056248,126.3333333
1056249,313.3333333
1056250,312.6666667
1056251,107.6666667
1056252,385.3333333
1056253,41
1056254,24.33333333
1056255,194.6666667
1056256,101.6666667
1056257,117.3333333
1056258,144.3333333
1056259,169.3333333
1056260,173.3333333
1056261,121.6666667
1056262,68.33333333
1056263,90.66666667
1056264,227.3333333
1056265,43.33333333
1056266,353
1056267,280.3333333
1056268,0.666666667
1056269,88.66666667
1056270,73
1056271,220.3333333
1056272,126.6666667
1056273,175
1056274,53
1056275,0
1056276,185.6666667
1056277,290.6666667
1056278,540.3333333
1056279,250.3333333
1056280,77.33333333
1056281,76.33333333
1056282,86
1056283,282.3333333
1056284,317
1056285,135.6666667
1056286,72.66666667
1056287,83.66666667
1056288,143.6666667
1056289,174.3333333
1056290,27.33333333
1056291,218.6666667
1056292,468.6666667
1056293,83.33333333
1056294,51.66666667
1056295,90.66666667
1056296,51.66666667
1056297,564.6666667
1056298,32.66666667
1056299,0
1056300,61.66666667
1056301,13
1056302,33
1056303,729
1056304,107
1056305,11.33333333
1056306,507.6666667
1056307,107.6666667
1056308,207
1056309,35
1056310,243.3333333
1056311,293.6666667
1056312,97
1056313,48.66666667
1056314,82.33333333
1056315,652
1056316,34
1056317,230
1056318,92
1056319,374.3333333
1056320,2.666666667
1056321,35.33333333
1056322,191.6666667
1056323,42.33333333
1056324,129
1056325,293
1056326,119.3333333
1056327,0
1056328,37
1056329,217.3333333
1056330,80.33333333
1056331,412.3333333
1056332,231
1056333,299.3333333
1056334,34.33333333
1056335,96.66666667
1056336,32.66666667
1056337,40.66666667
1056338,262
1056339,35.66666667
1056340,404.6666667
1056341,0
1056342,60.66666667
1056343,277.6666667
1056344,157.6666667
1056345,17
1056346,216.3333333
1056347,108.3333333
1056348,134
1056349,386.6666667
1056350,96
1056351,111.6666667
1056352,0
1056353,91.66666667
1056354,248.6666667
1056355,83
1056356,261.6666667
1056357,9
1056358,60.33333333
1056359,1032.333333
1056360,89.33333333
1056361,374.3333333
1056362,38.33333333
1056363,310.6666667
1056364,277
1056365,109.3333333
1056366,551
1056367,282.6666667
1056368,183
1056369,131
1056370,60.33333333
1056371,160.6666667
1056372,183.3333333
1056373,264.6666667
1056374,114.6666667
1056375,79
1056376,408
1056377,74.33333333
1056378,252.6666667
1056379,161.6666667
1056380,273
1056381,424.3333333
1056382,247.6666667
1056383,870.6666667
1056384,410.6666667
1056385,67.66666667
1056386,771.3333333
1056387,242.3333333
1056388,199.3333333
1056389,68
1056390,11
1056391,259
1056392,2
1056393,624
1056394,7.666666667
1056395,291.6666667
1056396,212.3333333
1056397,27.66666667
1056398,50.33333333
1056399,35.66666667
1056400,0
1056401,198.6666667
1056402,14.66666667
1056403,45.66666667
1056404,251.6666667
1056405,205.6666667
1056406,66.66666667
1056407,232
1056408,89.33333333
1056409,116.6666667
1056410,180.6666667
1056411,219.3333333
1056412,75
1056413,93.66666667
1056414,3
1056415,225.6666667
1056416,311.6666667
1056417,37.33333333
1056418,0
1056419,74.33333333
1056420,315.3333333
1056421,516
1056422,30.66666667
1056423,288.6666667
1056424,180.3333333
1056425,161
1056426,74.33333333
1056427,125.3333333
1056428,160.6666667
1056429,84.66666667
1056430,941
1056431,43.33333333
1056432,317.3333333
1056433,224.3333333
1056434,176.3333333
1056435,70
1056436,116
1056437,203.3333333
1056438,68.33333333
1056439,53
1056440,201.6666667
1056441,30.66666667
1056442,227.3333333
1056443,128
1056444,126.6666667
1056445,19.33333333
1056446,48.33333333
1056447,142
1056448,43
1056449,49.33333333
1056450,259.6666667
1056451,8
1056452,224.3333333
1056453,62.33333333
1056454,122
1056455,110.6666667
1056456,108
1056457,189.6666667
1056458,183.6666667
1056459,151
1056460,180.6666667
1056461,263
1056462,26.33333333
1056463,194.3333333
1056464,79.33333333
1056465,333.6666667
1056466,105
1056467,14.66666667
1056468,235.6666667
1056469,191.6666667
1056470,186.6666667
1056471,274
1056472,201.6666667
1056473,63.66666667
1056474,55.66666667
1056475,506.3333333
1056476,380.3333333
1056477,116.6666667
1056478,421.6666667
1056479,974.3333333
1056480,119.6666667
1056481,125.6666667
1056482,199.6666667
1056483,375.6666667
1056484,624
1056485,355
1056486,194.3333333
1056487,56.66666667
1056488,136.3333333
1056489,70.66666667
1056490,595.3333333
1056491,394.3333333
1056492,694.3333333
1056493,21
1056494,48.33333333
1056495,173.6666667
1056496,26.33333333
1056497,20
1056498,151.3333333
1056499,363.3333333
1056500,17.66666667
1056501,205.6666667
1056502,383
1056503,118
1056504,164.3333333
1056505,10.33333333
1056506,263.6666667
1056507,723.3333333
1056508,228.6666667
1056509,1.666666667
1056510,325.3333333
1056511,90.66666667
1056512,31.33333333
1056513,830.3333333
1056514,154.6666667
1056515,174.6666667
1056516,183.6666667
1056517,763
1056518,80.33333333
1056519,12.66666667
1056520,2.333333333
1056521,79.33333333
1056522,426.3333333
1056523,0.666666667
1056524,39.66666667
1056525,34.66666667
1056526,0
1056527,97
1056528,373.3333333
1056529,34.33333333
1056530,216
1056531,362.3333333
1056532,545
1056533,180.6666667
1056534,246.3333333
1056535,1
1056536,268
1056537,328.3333333
1056538,8
1056539,49
1056540,0
1056541,135
1056542,135.6666667
1056543,81.66666667
1056544,0
1056545,91.66666667
1056546,177.6666667
1056547,113.6666667
1056548,516.6666667
1056549,39.33333333
1056550,281.6666667
1056551,70
1056552,426.6666667
1056553,157.3333333
1056554,194.6666667
1056555,355
1056556,175.6666667
1056557,209
1056558,145
1056559,108
1056560,222.6666667
1056561,69
1056562,270.6666667
1056563,68
1056564,335.6666667
1056565,145
1056566,0
1056567,841.6666667
1056568,120.6666667
1056569,46.33333333
1056570,71.66666667
1056571,54.66666667
1056572,45.33333333
1056573,199
1056574,162
1056575,34.33333333
1056576,212
1056577,207
1056578,169
1056579,154.6666667
1056580,0.666666667
1056581,32.66666667
1056582,58.33333333
1056583,53.33333333
1056584,181.6666667
1056585,21
1056586,152.6666667
1056587,73.66666667
1056588,141
1056589,386
1056590,63
1056591,368.3333333
1056592,243.6666667
1056593,25.66666667
1056594,345
1056595,138.6666667
1056596,167.3333333
1056597,115
1056598,46.33333333
1056599,119.6666667
1056600,253
1056601,93.33333333
1056602,61
1056603,577.6666667
1056604,60.33333333
1056605,12.66666667
1056606,59.33333333
1056607,195.6666667
1056608,29.66666667
1056609,34
1056610,203
1056611,20.66666667
1056612,89
1056613,0
1056614,327.6666667
1056615,347.3333333
1056616,95.66666667
1056617,177.6666667
1056618,59.33333333
1056619,405
1056620,117
1056621,269.3333333
1056622,407.3333333
1056623,175.6666667
1056624,137.3333333
1056625,143
1056626,210.3333333
1056627,158
1056628,0
1056629,36.66666667
1056630,131
1056631,59.66666667
1056632,16
1056633,90
1056634,159.6666667
1056635,35
1056636,52.66666667
1056637,294.6666667
1056638,405
1056639,88.66666667
1056640,63.33333333
1056641,112.6666667
1056642,19.66666667
1056643,106.6666667
1056644,144
1056645,188
1056646,17
1056647,229.6666667
1056648,92
1056649,55.66666667
1056650,67.66666667
1056651,214
1056652,9
1056653,205
1056654,161
1056655,386.3333333
1056656,288.6666667
1056657,41.66666667
1056658,418
1056659,132.3333333
1056660,97.33333333
1056661,101.3333333
1056662,398.6666667
1056663,113.3333333
1056664,104.6666667
1056665,402
1056666,94.33333333
1056667,187
1056668,193.6666667
1056669,38.33333333
1056670,123.3333333
1056671,149
1056672,87.33333333
1056673,112.6666667
1056674,128.3333333
1056675,108.3333333
1056676,274.3333333
1056677,96.33333333
1056678,60.66666667
1056679,30.66666667
1056680,33.66666667
1056681,79.33333333
1056682,1245.666667
1056683,66.33333333
1056684,199.6666667
1056685,36.33333333
1056686,266.6666667
1056687,91
1056688,154.3333333
1056689,39.66666667
1056690,114
1056691,127.6666667
1056692,122.3333333
1056693,190.6666667
1056694,105.6666667
1056695,72.66666667
1056696,118
1056697,126.3333333
1056698,57.66666667
1056699,1
1056700,125.6666667
1056701,68.66666667
1056702,44
1056703,156.6666667
1056704,69.66666667
1056705,222.6666667
1056706,106
1056707,231.3333333
1056708,628
1056709,441.6666667
1056710,65.33333333
1056711,232.3333333
1056712,120.6666667
1056713,120
1056714,173
1056715,368.6666667
1056716,62.66666667
1056717,24.66666667
1056718,208
1056719,32.66666667
1056720,28.66666667
1056721,230.3333333
1056722,121
1056723,269
1056724,673.3333333
1056725,39.33333333
1056726,252
1056727,54
1056728,265.6666667
1056729,94.66666667
1056730,145.3333333
1056731,200
1056732,208.6666667
1056733,55.33333333
1056734,24
1056735,26.33333333
1056736,208.3333333
1056737,20.66666667
1056738,132.3333333
1056739,34
1056740,109.3333333
1056741,288.6666667
1056742,0
1056743,206.3333333
1056744,84.33333333
1056745,118.3333333
1056746,155.3333333
1056747,301
1056748,20.33333333
1056749,229.3333333
1056750,109.6666667
1056751,203.3333333
1056752,58.33333333
1056753,520
1056754,26
1056755,125
1056756,47.66666667
1056757,352.6666667
1056758,47.33333333
1056759,33
1056760,103
1056761,71
1056762,137
1056763,96
1056764,99.33333333
1056765,360.3333333
1056766,31
1056767,152.3333333
1056768,59.33333333
1056769,83
1056770,157.6666667
1056771,213
1056772,643.3333333
1056773,124.6666667
1056774,280
1056775,161.6666667
1056776,106.6666667
1056777,115.3333333
1056778,246
1056779,8.333333333
1056780,296.6666667
1056781,0
1056782,149.6666667
1056783,182.3333333
1056784,215.6666667
1056785,40.66666667
1056786,58.66666667
1056787,50
1056788,40.33333333
1056789,395.3333333
1056790,65
1056791,192
1056792,307.6666667
1056793,21
1056794,235.3333333
1056795,100.6666667
1056796,162
1056797,182
1056798,23.66666667
1056799,46.33333333
1056800,67.66666667
1056801,39
1056802,67
1056803,191.3333333
1056804,0
1056805,134.3333333
1056806,131.6666667
1056807,106.3333333
1056808,60.66666667
1056809,318
1056810,54.33333333
1056811,55
1056812,138.3333333
1056813,114
1056814,106.3333333
1056815,63
1056816,511
1056817,66.33333333
1056818,260
1056819,251
1056820,122.6666667
1056821,0
1056822,87.66666667
1056823,279.6666667
1056824,347.6666667
1056825,77.66666667
1056826,35.66666667
1056827,39.66666667
1056828,91.33333333
1056829,0
1056830,329.3333333
1056831,267
1056832,80.66666667
1056833,17
1056834,178
1056835,263.6666667
1056836,79
1056837,141.6666667
1056838,87.33333333
1056839,38.33333333
1056840,440.6666667
1056841,61
1056842,0
1056843,87.66666667
1056844,96
1056845,176
1056846,352
1056847,26
1056848,68.66666667
1056849,172.6666667
1056850,92.66666667
1056851,14
1056852,235.3333333
1056853,82
1056854,181.6666667
1056855,0
1056856,10
1056857,145
1056858,77.66666667
1056859,98.33333333
1056860,94.66666667
1056861,353
1056862,188.3333333
1056863,159
1056864,23.33333333
1056865,18.33333333
1056866,117.6666667
1056867,132
1056868,126.6666667
1056869,67
1056870,0
1056871,133.3333333
1056872,53
1056873,159.6666667
1056874,330
1056875,10.33333333
1056876,429.3333333
1056877,85.33333333
1056878,190.6666667
1056879,81
1056880,103.3333333
1056881,353.3333333
1056882,234.6666667
1056883,82.66666667
1056884,158
1056885,290
1056886,6.666666667
1056887,133
1056888,113.6666667
1056889,19
1056890,39.66666667
1056891,0
1056892,357
1056893,131.3333333
1056894,0
1056895,182
1056896,359.3333333
1056897,363.6666667
1056898,244
1056899,46.33333333
1056900,62
1056901,342.3333333
1056902,384.6666667
1056903,115
1056904,337.3333333
1056905,727.6666667
1056906,184.3333333
1056907,5
1056908,365.3333333
1056909,57.33333333
1056910,677.3333333
1056911,34.33333333
1056912,139.3333333
1056913,22.33333333
1056914,22
1056915,372.3333333
1056916,136.3333333
1056917,156
1056918,97
1056919,107.3333333
1056920,29
1056921,504.3333333
1056922,48
1056923,77.33333333
1056924,462.6666667
1056925,82.66666667
1056926,75
1056927,152.6666667
1056928,109.3333333
1056929,247.3333333
1056930,405.3333333
1056931,139.6666667
1056932,41.66666667
1056933,76.33333333
1056934,33.66666667
1056935,59.33333333
1056936,70.33333333
1056937,110.6666667
1056938,44.66666667
1056939,153
1056940,411
1056941,93.66666667
1056942,200.3333333
1056943,106.3333333
1056944,219.6666667
1056945,286.6666667
1056946,63.33333333
1056947,11.66666667
1056948,25
1056949,149.6666667
1056950,353
1056951,115
1056952,277.6666667
1056953,31
1056954,578
1056955,276
1056956,194.3333333
1056957,278
1056958,89.66666667
1056959,96.33333333
1056960,123.3333333
1056961,272.6666667
1056962,101.3333333
1056963,26.33333333
1056964,363
1056965,756.6666667
1056966,68.66666667
1056967,0
1056968,130.3333333
1056969,209.3333333
1056970,159.6666667
